x,y,ux,uy,tx,ty
6.250000000000000e-01,2.556818181818182e-01,-6.709571375694720e-07,-5.571275128927700e-07,-5.993913056182394e-04,-6.698216081567513e-04
6.250000000000000e-01,2.670454545454545e-01,-6.926280400142081e-07,-5.486181419615621e-07,-8.136456367330786e-04,-6.010458584339971e-04
6.250000000000000e-01,2.784090909090909e-01,-7.142989424589442e-07,-5.401087710303541e-07,-1.027899967847913e-03,-5.322701087112418e-04
6.250000000000000e-01,2.897727272727273e-01,-7.428174128141204e-07,-5.260010941251492e-07,-1.659084197926191e-03,-4.860956467722626e-04
6.250000000000000e-01,3.011363636363636e-01,-7.736184058061094e-07,-5.100273152286120e-07,-1.922563442129576e-03,-4.083669295053991e-04
6.250000000000000e-01,3.125000000000000e-01,-8.044193987980986e-07,-4.940535363320748e-07,-2.186042686332964e-03,-3.306382122385358e-04
6.250000000000000e-01,3.238636363636364e-01,-8.318956615927639e-07,-4.696644497614681e-07,-1.861360341310171e-03,-5.824945173185406e-05
6.250000000000000e-01,3.352272727272727e-01,-8.593719243874292e-07,-4.452753631908614e-07,-2.066957832306229e-03,7.514642238303293e-06
6.250000000000000e-01,3.465909090909091e-01,-8.852375387732929e-07,-4.195223948160738e-07,-1.609030939740521e-03,2.780295747263473e-04
6.250000000000000e-01,3.579545454545455e-01,-9.062712079327526e-07,-3.896777810287434e-07,-1.742903496278110e-03,3.251693147922289e-04
6.250000000000000e-01,3.693181818181818e-01,-9.273048770922122e-07,-3.598331672414130e-07,-1.876776052815699e-03,3.723090548581072e-04
6.250000000000000e-01,3.806818181818182e-01,-9.457098775024443e-07,-3.280175743995849e-07,-1.490688429492775e-03,5.784142156292433e-04
6.250000000000000e-01,3.920454545454546e-01,-9.614862091634489e-07,-2.942310025032590e-07,-1.602387596965084e-03,6.196695917233779e-04
6.250000000000000e-01,4.034090909090909e-01,-9.772625408244534e-07,-2.604444306069333e-07,-1.714086764437398e-03,6.609249678175100e-04
6.250000000000000e-01,4.147727272727273e-01,-9.890690440287554e-07,-2.243519949167324e-07,-1.339055866531164e-03,8.478118478273032e-04
6.250000000000000e-01,4.261363636363636e-01,-9.995522710808236e-07,-1.874909379619064e-07,-1.442923531536517e-03,8.868831249464707e-04
6.250000000000000e-01,4.375000000000000e-01,-1.010035498132892e-06,-1.506298810070805e-07,-1.546791196541872e-03,9.259544020656388e-04
6.250000000000000e-01,4.488636363636364e-01,-1.012278606186735e-06,-1.114743504578637e-07,-9.289920129620173e-04,1.137386968815235e-03
6.250000000000000e-01,4.602272727272727e-01,-1.014521714240579e-06,-7.231881990864695e-08,-9.720626773797240e-04,1.163410705934803e-03
6.250000000000000e-01,4.715909090909091e-01,-1.015812425820418e-06,-3.309535028904823e-08,-7.396086662898674e-04,1.261561176342569e-03
6.250000000000000e-01,4.829545454545454e-01,-1.014245947978242e-06,6.331936541696373e-09,-7.916233014353972e-04,1.288765357315625e-03
6.250000000000000e-01,4.943181818181818e-01,-1.012679470136066e-06,4.575922337244117e-08,-8.436379365809334e-04,1.315969538288681e-03
6.250000000000000e-01,5.056818181818181e-01,-1.008838003876983e-06,8.516970706762942e-08,-5.717639780288125e-04,1.421390832470811e-03
6.250000000000000e-01,5.170454545454546e-01,-1.002721549200993e-06,1.245633876272621e-07,-6.142722824938310e-04,1.446052996054895e-03
6.250000000000000e-01,5.284090909090908e-01,-9.966050945250031e-07,1.639570681868940e-07,-6.567805869588483e-04,1.470715159638979e-03
