x,y,ux,uy
6.349431818181818e-01,1.136363636363636e-02,-7.253594043806277e-08,-3.240485933274704e-07
6.548295454545454e-01,1.136363636363636e-02,-7.028812740246606e-08,-9.366413851831400e-08
6.747159090909091e-01,1.136363636363636e-02,-5.542399987907240e-08,-5.819856086600732e-08
6.946022727272727e-01,1.136363636363636e-02,-4.296674279663456e-08,-4.339283581420179e-08
7.144886363636364e-01,1.136363636363636e-02,-3.658872682161221e-08,-3.878607783696454e-08
7.343750000000000e-01,1.136363636363636e-02,-3.253654583393661e-08,-3.589823803261745e-08
7.542613636363636e-01,1.136363636363636e-02,-2.939053100067160e-08,-3.370482156075589e-08
7.741477272727273e-01,1.136363636363636e-02,-2.724129041289858e-08,-3.233870580178443e-08
7.940340909090909e-01,1.136363636363636e-02,-2.551736502478438e-08,-3.127953914433958e-08
8.139204545454546e-01,1.136363636363636e-02,-2.405569024867240e-08,-3.040976735274319e-08
8.338068181818181e-01,1.136363636363636e-02,-2.293155254216470e-08,-2.978527419503964e-08
8.536931818181819e-01,1.136363636363636e-02,-2.190958951973054e-08,-2.923295782062258e-08
8.735795454545454e-01,1.136363636363636e-02,-2.098980118136996e-08,-2.875281822949199e-08
8.934659090909092e-01,1.136363636363636e-02,-2.017591389281696e-08,-2.833910092055603e-08
9.133522727272727e-01,1.136363636363636e-02,-1.939247244988811e-08,-2.793851863717628e-08
9.332386363636364e-01,1.136363636363636e-02,-1.864917030680163e-08,-2.755238246841693e-08
9.531250000000000e-01,1.136363636363636e-02,-1.793215936476682e-08,-2.715680051320025e-08
9.730113636363636e-01,1.136363636363636e-02,-1.722617352024421e-08,-2.675074293334491e-08
9.928977272727273e-01,1.136363636363636e-02,-1.653432183221462e-08,-2.631572051627180e-08
1.012784090909091e+00,1.136363636363636e-02,-1.584924790186754e-08,-2.584540346996230e-08
1.032670454545455e+00,1.136363636363636e-02,-1.516849442793980e-08,-2.535062291603860e-08
1.052556818181818e+00,1.136363636363636e-02,-1.449495641531226e-08,-2.479272241872650e-08
1.072443181818182e+00,1.136363636363636e-02,-1.382521991364949e-08,-2.419615533815446e-08
1.092329545454545e+00,1.136363636363636e-02,-1.315928492295153e-08,-2.356092167432251e-08
1.112215909090909e+00,1.136363636363636e-02,-1.250149292538052e-08,-2.284782584956200e-08
1.132102272727273e+00,1.136363636363636e-02,-1.184807455543954e-08,-2.209726136152975e-08
1.151988636363636e+00,1.136363636363636e-02,-1.120140122387656e-08,-2.129003419419842e-08
1.171875000000000e+00,1.136363636363636e-02,-1.056438785149980e-08,-2.041160890164718e-08
1.191761363636364e+00,1.136363636363636e-02,-9.932980664915365e-09,-1.949415473857726e-08
1.211647727272727e+00,1.136363636363636e-02,-9.312469533716585e-09,-1.850479284215876e-08
1.231534090909091e+00,1.136363636363636e-02,-8.701585020589100e-09,-1.745696804011243e-08
