x,y,ux,uy,tx,ty
6.250000000000000e-01,2.556818181818182e-01,-4.392735179642299e-07,-6.266078091644323e-07,-2.165871220567562e-03,-1.152125675865693e-03
6.250000000000000e-01,2.670454545454545e-01,-4.316501663643911e-07,-6.088877501329860e-07,-2.152353167656403e-03,-1.143771516541618e-03
6.250000000000000e-01,2.784090909090909e-01,-4.240268147645524e-07,-5.911676911015395e-07,-2.138835114745242e-03,-1.135417357217543e-03
6.250000000000000e-01,2.897727272727273e-01,-4.164034631647136e-07,-5.734476320700931e-07,-2.125317061834082e-03,-1.127063197893469e-03
6.250000000000000e-01,3.011363636363636e-01,-4.087801115648749e-07,-5.557275730386467e-07,-2.111799008922923e-03,-1.118709038569394e-03
6.250000000000000e-01,3.125000000000000e-01,-4.011567599650362e-07,-5.380075140072004e-07,-2.098280956011762e-03,-1.110354879245319e-03
6.250000000000000e-01,3.238636363636364e-01,-3.935334083651975e-07,-5.202874549757541e-07,-2.084762903100601e-03,-1.102000719921243e-03
6.250000000000000e-01,3.352272727272727e-01,-3.859100567653588e-07,-5.025673959443078e-07,-2.071244850189440e-03,-1.093646560597169e-03
6.250000000000000e-01,3.465909090909091e-01,-3.782867051655200e-07,-4.848473369128614e-07,-2.057726797278280e-03,-1.085292401273093e-03
6.250000000000000e-01,3.579545454545455e-01,-3.706633535656813e-07,-4.671272778814149e-07,-2.044208744367121e-03,-1.076938241949019e-03
6.250000000000000e-01,3.693181818181818e-01,-3.630400019658425e-07,-4.494072188499685e-07,-2.030690691455961e-03,-1.068584082624944e-03
6.250000000000000e-01,3.806818181818182e-01,-3.558511059856840e-07,-4.294885237755057e-07,-2.062405135634039e-03,-1.223625157602094e-03
6.250000000000000e-01,3.920454545454546e-01,-3.490966656252055e-07,-4.073711926580263e-07,-2.043883851423020e-03,-1.231565712373277e-03
6.250000000000000e-01,4.034090909090909e-01,-3.423422252647271e-07,-3.852538615405469e-07,-2.025362567212002e-03,-1.239506267144460e-03
6.250000000000000e-01,4.147727272727273e-01,-3.355877849042488e-07,-3.631365304230676e-07,-2.006841283000983e-03,-1.247446821915642e-03
6.250000000000000e-01,4.261363636363636e-01,-3.288333445437703e-07,-3.410191993055882e-07,-1.988319998789965e-03,-1.255387376686825e-03
6.250000000000000e-01,4.375000000000000e-01,-3.220789041832920e-07,-3.189018681881089e-07,-1.969798714578948e-03,-1.263327931458008e-03
6.250000000000000e-01,4.488636363636364e-01,-3.153244638228136e-07,-2.967845370706296e-07,-1.951277430367929e-03,-1.271268486229190e-03
6.250000000000000e-01,4.602272727272727e-01,-3.085700234623352e-07,-2.746672059531502e-07,-1.932756146156911e-03,-1.279209041000374e-03
6.250000000000000e-01,4.715909090909091e-01,-3.018155831018568e-07,-2.525498748356708e-07,-1.914234861945893e-03,-1.287149595771556e-03
6.250000000000000e-01,4.829545454545454e-01,-2.950611427413784e-07,-2.304325437181915e-07,-1.895713577734875e-03,-1.295090150542739e-03
6.250000000000000e-01,4.943181818181818e-01,-2.883067023809000e-07,-2.083152126007121e-07,-1.877192293523856e-03,-1.303030705313921e-03
6.250000000000000e-01,5.056818181818181e-01,-2.817975956312348e-07,-1.853425324043321e-07,-1.850720001347047e-03,-1.368320239701532e-03
6.250000000000000e-01,5.170454545454546e-01,-2.755338224923828e-07,-1.615145031290512e-07,-1.816763954303967e-03,-1.383596031322168e-03
6.250000000000000e-01,5.284090909090908e-01,-2.692700493535308e-07,-1.376864738537706e-07,-1.782807907260888e-03,-1.398871822942804e-03
6.250000000000000e-01,5.397727272727273e-01,-2.630062762146787e-07,-1.138584445784897e-07,-1.748851860217808e-03,-1.414147614563441e-03
6.250000000000000e-01,5.511363636363636e-01,-2.567425030758267e-07,-9.003041530320896e-08,-1.714895813174729e-03,-1.429423406184077e-03
6.250000000000000e-01,5.625000000000000e-01,-2.504787299369747e-07,-6.620238602792822e-08,-1.680939766131649e-03,-1.444699197804713e-03
6.250000000000000e-01,5.738636363636364e-01,-2.442149567981227e-07,-4.237435675264748e-08,-1.646983719088570e-03,-1.459974989425349e-03
6.250000000000000e-01,5.852272727272727e-01,-2.379511836592707e-07,-1.854632747736675e-08,-1.613027672045491e-03,-1.475250781045985e-03
6.250000000000000e-01,5.965909090909092e-01,-2.316874105204186e-07,5.281701797914223e-09,-1.579071625002411e-03,-1.490526572666621e-03
6.250000000000000e-01,6.079545454545454e-01,-2.254236373815666e-07,2.910973107319473e-08,-1.545115577959332e-03,-1.505802364287258e-03
6.250000000000000e-01,6.193181818181819e-01,-2.191598642427145e-07,5.293776034847570e-08,-1.511159530916253e-03,-1.521078155907894e-03
6.250000000000000e-01,6.306818181818181e-01,-2.150990890736729e-07,7.520104151713076e-08,-8.309411426703610e-04,-1.200173341032909e-03
6.250000000000000e-01,6.420454545454546e-01,-2.132413118744416e-07,9.589957457916076e-08,-8.104143461570657e-04,-1.206211229115007e-03
6.250000000000000e-01,6.534090909090908e-01,-2.113835346752103e-07,1.165981076411904e-07,-7.898875496437712e-04,-1.212249117197105e-03
