x,y,ux,uy,tx,ty
0.000000000000000e+00,6.250000000000000e-01,0.000000000000000e+00,0.000000000000000e+00,2.372441010110588e-04,1.082854921514012e-03
6.250000000000000e-02,6.250000000000000e-01,1.599678386551192e-07,1.714294929116693e-09,2.372441010110588e-04,1.082854921514012e-03
1.250000000000000e-01,6.250000000000000e-01,2.728827760555376e-07,1.243836432202380e-08,4.073386015727168e-04,7.934399216183053e-04
1.875000000000000e-01,6.250000000000000e-01,3.388209042537112e-07,2.734239290701331e-08,4.984513215609808e-04,5.395703821472097e-04
2.500000000000000e-01,6.250000000000000e-01,3.586884761923880e-07,4.414177441238506e-08,5.214785772871613e-04,3.135039819891132e-04
3.125000000000000e-01,6.250000000000000e-01,3.350906174160822e-07,6.065548366368005e-08,4.832019571201349e-04,1.165591237170173e-04
3.750000000000000e-01,6.250000000000000e-01,2.727726757105858e-07,7.518765931670892e-08,3.905349241852914e-04,-5.130051336311905e-05
4.375000000000000e-01,6.250000000000000e-01,1.784918035985814e-07,8.619075772385634e-08,2.529165663822209e-04,-1.862323458871516e-04
5.000000000000000e-01,6.250000000000000e-01,6.102642505425037e-08,9.246493440026774e-08,8.256962293857521e-05,-2.821521907221960e-04
5.625000000000000e-01,6.250000000000000e-01,-6.884566903656290e-08,9.321809756606174e-08,-1.056040363953218e-04,-3.297541810990013e-04
6.250000000000000e-01,6.250000000000000e-01,-1.983973818214291e-07,8.807163106119414e-08,-2.933958555058853e-04,-3.149771891450487e-04
6.875000000000000e-01,6.250000000000000e-01,-3.128863031886606e-07,7.726850184167773e-08,-4.596986238828914e-04,-2.198384755999561e-04
7.500000000000000e-01,6.250000000000000e-01,-3.954840399772762e-07,6.174756893951363e-08,-5.795669106036007e-04,-2.354766545014878e-05
8.125000000000000e-01,6.250000000000000e-01,-4.271317304843221e-07,4.245890936523566e-08,-6.371663602389856e-04,3.146913575606718e-04
8.750000000000000e-01,6.250000000000000e-01,-3.880324650319607e-07,2.215096583471413e-08,-6.024888270360904e-04,8.329107174826918e-04
9.375000000000000e-01,6.250000000000000e-01,-2.588715423096892e-07,4.134899964411309e-09,-3.271293656247162e-04,1.566274506952112e-03
1.000000000000000e+00,6.250000000000000e-01,0.000000000000000e+00,0.000000000000000e+00,-3.271293656247162e-04,1.566274506952112e-03
