x,y,ux,uy,tx,ty
0.000000000000000e+00,6.250000000000000e-01,0.000000000000000e+00,0.000000000000000e+00,-1.390479195827558e-04,-1.214905957926371e-03
3.125000000000000e-02,6.250000000000000e-01,8.578051511007776e-08,4.438905732398999e-10,-1.390479195827558e-04,-1.214905957926371e-03
6.250000000000000e-02,6.250000000000000e-01,1.601307851367352e-07,3.350732804551865e-09,-2.279156639512634e-04,-1.084614858968120e-03
9.375000000000000e-02,6.250000000000000e-01,2.230248617407289e-07,7.795848374412609e-09,-3.173749793706651e-04,-9.370389048062169e-04
1.250000000000000e-01,6.250000000000000e-01,2.742442837424860e-07,1.346985067499619e-08,-3.887733199999938e-04,-7.980800940093334e-04
1.562500000000000e-01,6.250000000000000e-01,3.136506818797896e-07,2.011682222540464e-08,-4.438167246333531e-04,-6.665704260362774e-04
1.875000000000000e-01,6.250000000000000e-01,3.412899198032305e-07,2.754776215593789e-08,-4.824624216248150e-04,-5.415281901555495e-04
2.187500000000000e-01,6.250000000000000e-01,3.573284775387266e-07,3.548361247113751e-08,-5.045408839113578e-04,-4.232318771325550e-04
2.500000000000000e-01,6.250000000000000e-01,3.620343187757760e-07,4.364439517298069e-08,-5.106127988347118e-04,-3.120246427439774e-04
2.812500000000000e-01,6.250000000000000e-01,3.558072202436581e-07,5.178485520870488e-08,-5.013980981683266e-04,-2.079028575737116e-04
3.125000000000000e-01,6.250000000000000e-01,3.391800007454440e-07,5.967200008516685e-08,-4.776090522356523e-04,-1.109459844778819e-04
3.437500000000000e-01,6.250000000000000e-01,3.128108318484820e-07,6.708149859827484e-08,-4.401250178112208e-04,-2.141692514974720e-05
3.750000000000000e-01,6.250000000000000e-01,2.774814460666771e-07,7.380244627972908e-08,-3.900361943366980e-04,6.027204463566038e-05
4.062500000000000e-01,6.250000000000000e-01,2.340973246625650e-07,7.964311531988461e-08,-3.286338924487279e-04,1.335821523572271e-04
4.375000000000000e-01,6.250000000000000e-01,1.836893930902600e-07,8.443484943251477e-08,-2.573800631912600e-04,1.978346386404757e-04
4.687500000000000e-01,6.250000000000000e-01,1.274142375745289e-07,8.803379330549190e-08,-1.779021213487058e-04,2.521751868621316e-04
5.000000000000000e-01,6.250000000000000e-01,6.655402991158256e-08,9.032283692194657e-08,-9.199537735404861e-05,2.955437065160470e-04
5.312500000000000e-01,6.250000000000000e-01,2.516145983865192e-09,9.121385259183026e-08,-1.627518657157604e-06,3.266490032501744e-04
5.625000000000000e-01,6.250000000000000e-01,-6.316728838143704e-08,9.065038815923853e-08,9.105639613301587e-05,3.439474639833657e-04
5.937500000000000e-01,6.250000000000000e-01,-1.288398611258689e-07,8.861098178120660e-08,1.837274210064889e-04,3.456282249975952e-04
6.250000000000000e-01,6.250000000000000e-01,-1.927209005790094e-07,8.511259369321206e-08,2.738718434340987e-04,3.296000034626563e-04
6.562500000000000e-01,6.250000000000000e-01,-2.529051308192140e-07,8.021425845368832e-08,3.587913151507466e-04,2.934831274213496e-04
6.875000000000000e-01,6.250000000000000e-01,-3.073618293326482e-07,7.401932988726934e-08,4.356125638537181e-04,2.345924988324462e-04
7.187500000000000e-01,6.250000000000000e-01,-3.539329902634001e-07,6.667714822261551e-08,5.013280907493448e-04,1.498877043870835e-04
7.500000000000000e-01,6.250000000000000e-01,-3.903343217898297e-07,5.837806757304691e-08,5.528271930311762e-04,3.581796850435727e-05
7.812500000000000e-01,6.250000000000000e-01,-4.141646028297953e-07,4.936402252474678e-08,5.867098128806020e-04,-1.116018949887768e-04
8.125000000000000e-01,6.250000000000000e-01,-4.229103622761006e-07,3.994915286772400e-08,5.990838978718255e-04,-2.964264758991346e-04
8.437500000000000e-01,6.250000000000000e-01,-4.139199002425169e-07,3.053710414943555e-08,5.857666048860434e-04,-5.222485753010546e-04
8.750000000000000e-01,6.250000000000000e-01,-3.843566999410488e-07,2.155165731628011e-08,5.439140825651493e-04,-7.942524327134455e-04
9.062500000000000e-01,6.250000000000000e-01,-3.312217406341633e-07,1.312448095114862e-08,4.734441613343744e-04,-1.124131387544547e-03
9.375000000000000e-01,6.250000000000000e-01,-2.518296373621228e-07,5.884714250221441e-09,3.585840105965212e-04,-1.518025761914654e-03
9.687500000000000e-01,6.250000000000000e-01,-1.438082636387418e-07,6.812306843820959e-10,2.063570660956375e-04,-1.888327861017229e-03
1.000000000000000e+00,6.250000000000000e-01,0.000000000000000e+00,0.000000000000000e+00,2.063570660956375e-04,-1.888327861017229e-03
