x,y,ux,uy,tx,ty
6.250000000000000e-01,2.556818181818182e-01,-2.642843850787623e-03,-3.517963760875887e-04,-6.100818459541880e+00,-8.385498980812243e-01
6.250000000000000e-01,2.670454545454545e-01,-2.744250515316188e-03,-2.848011230255196e-04,-7.239843050762834e+00,-4.752874735644951e-01
6.250000000000000e-01,2.784090909090909e-01,-2.845657179844753e-03,-2.178058699634505e-04,-8.378867641983794e+00,-1.120250490477657e-01
6.250000000000000e-01,2.897727272727273e-01,-2.947063844373318e-03,-1.508106169013810e-04,-9.517892233204748e+00,2.512373754689652e-01
6.250000000000000e-01,3.011363636363636e-01,-3.048470508901883e-03,-8.381536383931195e-05,-1.065691682442571e+01,6.144997999856964e-01
6.250000000000000e-01,3.125000000000000e-01,-3.149877173430447e-03,-1.682011077724286e-05,-1.179594141564666e+01,9.777622245024252e-01
6.250000000000000e-01,3.238636363636364e-01,-3.145918907756085e-03,6.034690392495010e-05,-3.912561326220648e+00,3.051003921123344e+00
6.250000000000000e-01,3.352272727272727e-01,-3.141960642081723e-03,1.375139186271431e-04,-3.804918332813048e+00,3.090799841306567e+00
6.250000000000000e-01,3.465909090909091e-01,-3.138002376407361e-03,2.146809333293360e-04,-3.697275339405442e+00,3.130595761489791e+00
6.250000000000000e-01,3.579545454545455e-01,-3.134044110732999e-03,2.918479480315294e-04,-3.589632345997841e+00,3.170391681673015e+00
6.250000000000000e-01,3.693181818181818e-01,-3.130085845058637e-03,3.690149627337223e-04,-3.481989352590249e+00,3.210187601856240e+00
6.250000000000000e-01,3.806818181818182e-01,-3.153546957757020e-03,4.400755520908601e-04,-7.995894339206575e+00,2.140058352849089e+00
6.250000000000000e-01,3.920454545454546e-01,-3.204427448828148e-03,5.050297161029428e-04,-8.550265667498007e+00,2.320220516384712e+00
6.250000000000000e-01,4.034090909090909e-01,-3.255307939899276e-03,5.699838801150253e-04,-9.104636995789438e+00,2.500382679920334e+00
6.250000000000000e-01,4.147727272727273e-01,-3.306188430970405e-03,6.349380441271078e-04,-9.659008324080876e+00,2.680544843455956e+00
6.250000000000000e-01,4.261363636363636e-01,-3.357068922041533e-03,6.998922081391903e-04,-1.021337965237231e+01,2.860707006991579e+00
6.250000000000000e-01,4.375000000000000e-01,-3.407949413112661e-03,7.648463721512728e-04,-1.076775098066374e+01,3.040869170527200e+00
6.250000000000000e-01,4.488636363636364e-01,-3.355160198007899e-03,8.166672816748215e-04,-3.455674871509001e+00,4.548403581026926e+00
6.250000000000000e-01,4.602272727272727e-01,-3.302370982903137e-03,8.684881911983702e-04,-2.979655519140545e+00,4.462496441829175e+00
6.250000000000000e-01,4.715909090909091e-01,-3.249581767798375e-03,9.203091007219188e-04,-2.503636166772096e+00,4.376589302631420e+00
