*Step  = 0
*Time  = 0
*Data  = sxy
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
*Step  = 1
*Time  = 1
*Data  = sxy
1,-1.46593426382e-06
2,-1.51226565858e-06
3,-8.58239289736e-07
4,7.52943637271e-07
5,3.61434669248e-06
6,8.20731875048e-06
7,1.47884583904e-05
8,2.50942007357e-05
9,3.17712639623e-05
10,0.000113854923584
11,-3.2393792158e-06
12,-2.86417301852e-06
13,-2.87470735749e-06
14,-2.58170448598e-06
15,-1.5521161899e-06
16,6.76949604013e-07
17,4.76507672353e-06
18,1.17475832246e-05
19,2.75855798845e-05
20,0.000178790316929
21,-5.08135639251e-06
22,-4.84085341372e-06
23,-5.41014088607e-06
24,-6.13800099851e-06
25,-6.24122469945e-06
26,-4.539188848e-06
27,1.52607527347e-06
28,1.8129682633e-05
29,7.25063695678e-05
30,0.000139291251313
31,-6.30610222408e-06
32,-6.25077770643e-06
33,-7.25687078285e-06
34,-8.49199018707e-06
35,-8.87173251231e-06
36,-6.49383641783e-06
37,2.30995939586e-06
38,2.58380236094e-05
39,6.87764134696e-05
40,0.000122446464565
41,-6.61187258806e-06
42,-6.64866285034e-06
43,-7.80310666566e-06
44,-9.12449062318e-06
45,-9.40039314394e-06
46,-6.67036210155e-06
47,2.41365324251e-06
48,2.15522801679e-05
49,5.25254050973e-05
50,0.000101123947972
51,-5.87953359251e-06
52,-5.93383576291e-06
53,-6.97192797244e-06
54,-8.11406949337e-06
55,-8.30565096926e-06
56,-5.98573848695e-06
57,9.46403017585e-07
58,1.49250411511e-05
59,3.94831511868e-05
60,8.35682904214e-05
61,-4.20495723833e-06
62,-4.23886948616e-06
63,-4.97213063922e-06
64,-5.78068896583e-06
65,-5.95629593665e-06
66,-4.54285953912e-06
67,-2.19792481173e-07
68,8.9755798507e-06
69,2.66432435745e-05
70,5.71562303564e-05
71,-1.85563311172e-06
72,-1.85336952455e-06
73,-2.16091676639e-06
74,-2.52469364922e-06
75,-2.67500241531e-06
76,-2.24546000442e-06
77,-6.63084373771e-07
78,3.16170213812e-06
79,1.102085293e-05
80,2.60491037203e-05
81,7.8623768093e-07
82,8.3506628993e-07
83,1.01849271807e-06
84,1.17869367304e-06
85,1.12789354269e-06
86,6.32793307281e-07
87,-5.71584299384e-07
88,-2.76389222518e-06
89,-5.8204397834e-06
90,-9.25401892702e-06
91,3.28745417263e-06
92,3.39121218781e-06
93,4.06945756309e-06
94,4.78576181071e-06
95,4.90983906442e-06
96,3.59905021731e-06
97,-2.4581340943e-07
98,-8.16783488483e-06
99,-2.24566094141e-05
100,-4.39540618507e-05
101,5.23243298187e-06
102,5.38517144597e-06
103,6.48238167576e-06
104,7.71376260435e-06
105,8.09030384992e-06
106,6.13233588442e-06
107,-1.58242400833e-07
108,-1.31077265562e-05
109,-3.66788154443e-05
110,-7.77617516289e-05
111,6.29628461051e-06
112,6.45740620344e-06
113,7.7944206103e-06
114,9.39510569923e-06
115,1.00854728506e-05
116,7.93496070538e-06
117,-4.2222071299e-07
118,-1.88466289923e-05
119,-4.97720543357e-05
120,-0.000105028625621
121,6.31590831143e-06
122,6.40069728846e-06
123,7.69364470972e-06
124,9.35520750801e-06
125,1.0297663295e-05
126,8.5804147232e-06
127,3.67989291776e-07
128,-2.31889367886e-05
129,-6.7857192547e-05
130,-0.000130830177667
131,5.34614118214e-06
132,5.25821231627e-06
133,6.19508195023e-06
134,7.43387647491e-06
135,8.14536336221e-06
136,7.06958572418e-06
137,1.37979893836e-06
138,-1.57981874226e-05
139,-7.38894703031e-05
140,-0.000145126359826
141,3.62396159142e-06
142,3.45403004543e-06
143,3.914894637e-06
144,4.15781392909e-06
145,3.70550806649e-06
146,2.02275725926e-06
147,-1.73243671067e-06
148,-9.04001324758e-06
149,-2.63401919156e-05
150,-0.000183246703442
151,1.81226953279e-06
152,2.25023822085e-06
153,2.09765070762e-06
154,1.02126912705e-06
155,-1.30767871524e-06
156,-5.43340668086e-06
157,-1.16738151602e-05
158,-2.17356062754e-05
159,-2.75325494929e-05
160,-0.0001088590301
