x, y, ux, uy, tx, ty
2.556818181818182e-01, 6.250000000000000e-01, 3.570373731961605e-07, 4.538917978028956e-08, 5.278578375529991e-04, 2.968839199668927e-04
2.670454545454545e-01, 6.250000000000000e-01, 3.526760526701204e-07, 4.840404098175081e-08, 5.202885372157675e-04, 2.614799975156514e-04
2.784090909090909e-01, 6.250000000000000e-01, 3.483147321440802e-07, 5.141890218321206e-08, 5.127192368785358e-04, 2.260760750644101e-04
2.897727272727273e-01, 6.250000000000000e-01, 3.439534116180401e-07, 5.443376338467332e-08, 5.051499365413040e-04, 1.906721526131685e-04
3.011363636363636e-01, 6.250000000000000e-01, 3.395920910919999e-07, 5.744862458613457e-08, 4.975806362040724e-04, 1.552682301619272e-04
3.125000000000000e-01, 6.250000000000000e-01, 3.352307705659598e-07, 6.046348578759581e-08, 4.900113358668407e-04, 1.198643077106859e-04
3.238636363636364e-01, 6.250000000000000e-01, 3.238140967285444e-07, 6.311873641008790e-08, 4.724783484193977e-04, 8.964433581112497e-05
3.352272727272727e-01, 6.250000000000000e-01, 3.123974228911291e-07, 6.577398703257997e-08, 4.549453609719547e-04, 5.942436391156406e-05
3.465909090909091e-01, 6.250000000000000e-01, 3.009807490537138e-07, 6.842923765507205e-08, 4.374123735245118e-04, 2.920439201200315e-05
3.579545454545455e-01, 6.250000000000000e-01, 2.895640752162984e-07, 7.108448827756415e-08, 4.198793860770687e-04, -1.015579887557911e-06
3.693181818181818e-01, 6.250000000000000e-01, 2.781474013788831e-07, 7.373973890005622e-08, 4.023463986296257e-04, -3.123555178711883e-05
3.806818181818182e-01, 6.250000000000000e-01, 2.638203525496462e-07, 7.607352477929173e-08, 3.806945576817220e-04, -5.851306242262164e-05
3.920454545454546e-01, 6.250000000000000e-01, 2.465829287285877e-07, 7.808584591527066e-08, 3.549238632333576e-04, -8.284811179406649e-05
4.034090909090909e-01, 6.250000000000000e-01, 2.293455049075293e-07, 8.009816705124960e-08, 3.291531687849931e-04, -1.071831611655112e-04
4.147727272727273e-01, 6.250000000000000e-01, 2.121080810864709e-07, 8.211048818722853e-08, 3.033824743366288e-04, -1.315182105369559e-04
4.261363636363636e-01, 6.250000000000000e-01, 1.948706572654125e-07, 8.412280932320746e-08, 2.776117798882644e-04, -1.558532599084007e-04
4.375000000000000e-01, 6.250000000000000e-01, 1.776332334443541e-07, 8.613513045918639e-08, 2.518410854399000e-04, -1.801883092798454e-04
4.488636363636364e-01, 6.250000000000000e-01, 1.561766081999066e-07, 8.728543140221975e-08, 2.200610080391298e-04, -1.975320068927039e-04
