x, y, ux, uy
1.136363636363636e-02, 7.102272727272727e-03, 0.000000000000000e+00, 0.000000000000000e+00
3.409090909090909e-02, 7.102272727272727e-03, 0.000000000000000e+00, 0.000000000000000e+00
5.681818181818182e-02, 7.102272727272727e-03, 5.569619482825156e-10, -8.539800280564477e-12
7.954545454545454e-02, 7.102272727272727e-03, 3.883542545498184e-09, -5.954567959606262e-11
1.022727272727273e-01, 7.102272727272727e-03, 3.883542545498184e-09, -5.954567959606262e-11
1.250000000000000e-01, 7.102272727272727e-03, 4.892570717170478e-09, 9.793120939889791e-12
1.477272727272727e-01, 7.102272727272727e-03, 5.775611296832779e-09, 7.047425585496300e-11
1.704545454545454e-01, 7.102272727272727e-03, 5.775611296832779e-09, 7.047425585496300e-11
1.931818181818182e-01, 7.102272727272727e-03, 6.629745326838897e-09, 1.749757948371788e-10
2.159090909090909e-01, 7.102272727272727e-03, 6.629745326838897e-09, 1.749757948371788e-10
2.386363636363636e-01, 7.102272727272727e-03, 6.629745326838897e-09, 1.749757948371788e-10
2.613636363636364e-01, 7.102272727272727e-03, 6.593939936381625e-09, 2.630864153938805e-10
2.840909090909091e-01, 7.102272727272727e-03, 6.593939936381625e-09, 2.630864153938805e-10
3.068181818181818e-01, 7.102272727272727e-03, 6.593939936381625e-09, 2.630864153938805e-10
3.295454545454545e-01, 7.102272727272727e-03, 5.786950012613225e-09, 3.323395540796777e-10
3.522727272727273e-01, 7.102272727272727e-03, 5.786950012613225e-09, 3.323395540796777e-10
3.750000000000000e-01, 7.102272727272727e-03, 5.077464333932680e-09, 3.618120001947247e-10
3.977272727272727e-01, 7.102272727272727e-03, 4.331646388080818e-09, 3.927937097362517e-10
4.204545454545455e-01, 7.102272727272727e-03, 4.331646388080818e-09, 3.927937097362517e-10
4.431818181818182e-01, 7.102272727272727e-03, 2.367330414124019e-09, 4.418929491496595e-10
4.659090909090909e-01, 7.102272727272727e-03, 2.367330414124019e-09, 4.418929491496595e-10
4.886363636363636e-01, 7.102272727272727e-03, 2.367330414124019e-09, 4.418929491496595e-10
5.113636363636364e-01, 7.102272727272727e-03, 6.488604735044473e-11, 4.646838739316805e-10
5.340909090909091e-01, 7.102272727272727e-03, 6.488604735044473e-11, 4.646838739316805e-10
5.568181818181818e-01, 7.102272727272727e-03, 6.488604735044473e-11, 4.646838739316805e-10
5.795454545454546e-01, 7.102272727272727e-03, -2.349602426732407e-09, 4.576805602301314e-10
6.022727272727273e-01, 7.102272727272727e-03, -2.349602426732407e-09, 4.576805602301314e-10
6.250000000000000e-01, 7.102272727272727e-03, -3.562673971879163e-09, 4.386737119184595e-10
6.477272727272727e-01, 7.102272727272727e-03, -4.637348365405380e-09, 4.218353207585055e-10
