x, y, ux, uy
1.136363636363636e-02, 6.349431818181818e-01, 3.562265071053632e-08, 2.675067374837745e-09
3.409090909090909e-02, 6.349431818181818e-01, 8.454668129198399e-08, 3.913328646475203e-09
5.681818181818182e-02, 6.349431818181818e-01, 1.334707118734317e-07, 5.151589918112662e-09
7.954545454545454e-02, 6.349431818181818e-01, 1.823947424548794e-07, 6.389851189750119e-09
1.022727272727273e-01, 6.349431818181818e-01, 2.313187730363271e-07, 7.628112461387578e-09
1.250000000000000e-01, 6.349431818181818e-01, 2.802428036177747e-07, 8.866373733025035e-09
1.477272727272727e-01, 6.349431818181818e-01, 2.979186973970571e-07, 1.751532363707022e-08
1.704545454545454e-01, 6.349431818181818e-01, 3.119969854153577e-07, 2.425353366746112e-08
1.931818181818182e-01, 6.349431818181818e-01, 3.260752734336583e-07, 3.099174369785204e-08
2.159090909090909e-01, 6.349431818181818e-01, 3.401535614519590e-07, 3.772995372824296e-08
2.386363636363636e-01, 6.349431818181818e-01, 3.542318494702596e-07, 4.446816375863388e-08
2.613636363636364e-01, 6.349431818181818e-01, 3.493285744755565e-07, 5.267882925170950e-08
2.840909090909091e-01, 6.349431818181818e-01, 3.323266651833757e-07, 5.929002804271241e-08
3.068181818181818e-01, 6.349431818181818e-01, 3.153247558911951e-07, 6.590122683371531e-08
3.295454545454545e-01, 6.349431818181818e-01, 2.983228465990143e-07, 7.251242562471822e-08
3.522727272727273e-01, 6.349431818181818e-01, 2.813209373068336e-07, 7.912362441572112e-08
3.750000000000000e-01, 6.349431818181818e-01, 2.643190280146529e-07, 8.573482320672403e-08
3.977272727272727e-01, 6.349431818181818e-01, 2.162828973659386e-07, 8.997579676686828e-08
4.204545454545455e-01, 6.349431818181818e-01, 1.767843418155424e-07, 9.382381932522899e-08
4.431818181818182e-01, 6.349431818181818e-01, 1.372857862651463e-07, 9.767184188358971e-08
4.659090909090909e-01, 6.349431818181818e-01, 9.778723071475019e-08, 1.015198644419504e-07
4.886363636363636e-01, 6.349431818181818e-01, 5.828867516435401e-08, 1.053678870003111e-07
5.113636363636364e-01, 6.349431818181818e-01, 4.332321499256183e-09, 1.059213300962805e-07
5.340909090909091e-01, 6.349431818181818e-01, -4.329549664038228e-08, 1.054790272552809e-07
5.568181818181818e-01, 6.349431818181818e-01, -9.092331478002073e-08, 1.050367244142813e-07
5.795454545454546e-01, 6.349431818181818e-01, -1.385511329196594e-07, 1.045944215732818e-07
6.022727272727273e-01, 6.349431818181818e-01, -1.861789510592979e-07, 1.041521187322822e-07
6.250000000000000e-01, 6.349431818181818e-01, -2.338067691989364e-07, 1.037098158912826e-07
6.477272727272727e-01, 6.349431818181818e-01, -2.772543754403166e-07, 9.635774551643580e-08
6.704545454545454e-01, 6.349431818181818e-01, -3.130583000471787e-07, 9.141565495924335e-08
6.931818181818182e-01, 6.349431818181818e-01, -3.488622246540410e-07, 8.647356440205089e-08
7.159090909090909e-01, 6.349431818181818e-01, -3.846661492609031e-07, 8.153147384485843e-08
7.386363636363636e-01, 6.349431818181818e-01, -4.204700738677652e-07, 7.658938328766599e-08
