0.625 0.0 0.0
0.6875 0.0 0.0
0.75 0.0 0.0
0.8125 0.0 0.0
0.875 0.0 0.0
0.9375 0.0 0.0
1.0 0.0 0.0
1.0625 0.0 0.0
1.125 0.0 0.0
1.1875 0.0 0.0
1.25 0.0 0.0
1.3125 0.0 0.0
1.375 0.0 0.0
1.4375 0.0 0.0
1.5 0.0 0.0
0.625 0.0625 2.620470212232278e-05
0.6875 0.0625 2.5970965957429438e-05
0.75 0.0625 2.5240744360858432e-05
0.8125 0.0625 2.412291995675558e-05
0.875 0.0625 2.2692671132927274e-05
0.9375 0.0625 2.10073792433016e-05
1.0 0.0625 1.9113168990512245e-05
1.0625 0.0625 1.704814843009629e-05
1.125 0.0625 1.4844320764654259e-05
1.1875 0.0625 1.2528884321281265e-05
1.25 0.0625 1.0125208907536978e-05
1.3125 0.0625 7.653611244638686e-06
1.375 0.0625 5.131970818013363e-06
1.4375 0.0625 2.576149673358927e-06
1.5 0.0625 0.0
0.625 0.125 5.020311757958979e-05
0.6875 0.125 4.975262920173792e-05
0.75 0.125 4.8388927244819865e-05
0.8125 0.125 4.628376174064298e-05
0.875 0.125 4.3571582261357503e-05
0.9375 0.125 4.03606111312344e-05
1.0 0.125 3.673985775034187e-05
1.0625 0.125 3.278362643459263e-05
1.125 0.125 2.8554623610755298e-05
1.1875 0.125 2.4106269576048746e-05
1.25 0.125 1.948452851139788e-05
1.3125 0.125 1.472941800768384e-05
1.375 0.125 9.876277238697973e-06
1.4375 0.125 4.956822711479022e-06
1.5 0.125 0.0
0.625 0.1875 7.18786059321646e-05
0.6875 0.1875 7.123405807084643e-05
0.75 0.1875 6.931121250738715e-05
0.8125 0.1875 6.633039334239741e-05
0.875 0.1875 6.247424812087965e-05
0.9375 0.1875 5.789482581405726e-05
1.0 0.1875 5.2719512679671775e-05
1.0625 0.1875 4.7055702099286264e-05
1.125 0.1875 4.0994491964529194e-05
1.1875 0.1875 3.461369452977354e-05
1.25 0.1875 2.7980358823345284e-05
1.3125 0.1875 2.115293513312157e-05
1.375 0.1875 1.4183166571207105e-05
1.4375 0.1875 7.117772372580598e-06
1.5 0.1875 0.0
0.625 0.25 9.10691887530556e-05
0.6875 0.25 9.025272710387458e-05
0.75 0.25 8.78369635444061e-05
0.8125 0.25 8.408445550487494e-05
0.875 0.25 7.92189705228799e-05
0.9375 0.25 7.343044835787362e-05
1.0 0.25 6.687998228954077e-05
1.0625 0.25 5.970435738042471e-05
1.125 0.25 5.202005313590806e-05
1.1875 0.25 4.3926751357882994e-05
1.25 0.25 3.5510421438051995e-05
1.3125 0.25 2.68460547981854e-05
1.375 0.25 1.8000115191628328e-05
1.4375 0.25 9.032772477967823e-06
1.5 0.25 0.0
0.625 0.3125 0.00010756865608802371
0.6875 0.3125 0.00010660209354357091
0.75 0.3125 0.00010375786719611428
0.8125 0.3125 9.93369903971525e-05
0.875 0.3125 9.359938856526247e-05
0.9375 0.3125 8.67679109526085e-05
1.0 0.3125 7.903281960105311e-05
1.0625 0.3125 7.0556288597e-05
1.125 0.3125 6.147667120877699e-05
1.1875 0.3125 5.191243349535565e-05
1.25 0.3125 4.196573077441834e-05
1.3125 0.3125 3.172564530298284e-05
1.375 0.3125 2.127112770382845e-05
1.4375 0.3125 1.0673701087044452e-05
1.5 0.3125 0.0
0.625 0.375 0.00012112724445393719
0.6875 0.375 0.00012003304732885718
0.75 0.375 0.0001168268204101234
0.8125 0.375 0.0001118452124101609
0.875 0.375 0.00010538029486616356
0.9375 0.375 9.768333757104545e-05
1.0 0.375 8.896927207815228e-05
1.0625 0.375 7.942139436451362e-05
1.125 0.375 6.919599785683133e-05
1.1875 0.375 5.842675640723794e-05
1.25 0.375 4.722877358291938e-05
1.3125 0.375 3.5702281053863374e-05
1.375 0.375 2.3936012194883327e-05
1.4375 0.375 1.2010304420749434e-05
1.5 0.375 0.0
0.625 0.4375 0.00013145034238699514
0.6875 0.4375 0.00013025256990123701
0.75 0.4375 0.0001267556322011235
0.8125 0.4375 0.00012132925976841841
0.875 0.4375 0.00011429389483341757
0.9375 0.4375 0.0001059247642305093
1.0 0.4375 9.645676636670602e-05
1.0625 0.4375 8.608968608911106e-05
1.125 0.4375 7.49933740124773e-05
1.1875 0.4375 6.331266249791176e-05
1.25 0.4375 5.11719049797917e-05
1.3125 0.4375 3.8679108944486536e-05
1.375 0.4375 2.5929688189148655e-05
1.4375 0.4375 1.3009893624853942e-05
1.5 0.4375 0.0
0.625 0.5 0.00013819531702444806
0.6875 0.5 0.0001369205119299598
0.75 0.5 0.0001332115344085735
0.8125 0.5 0.00012746846895216344
0.875 0.5 0.0001200360556352904
0.9375 0.5 0.00011120859137200869
1.0 0.5 0.00010123572656225409
1.0625 0.5 9.032855560236845e-05
1.125 0.5 7.866557032317429e-05
1.1875 0.5 6.639822227456076e-05
1.25 0.5 5.365598178609752e-05
1.3125 0.5 4.055087990846866e-05
1.375 0.5 2.718158006474819e-05
1.4375 0.5 1.3637059945642964e-05
1.5 0.5 0.0
0.625 0.5625 0.00014096655943293093
0.6875 0.5625 0.00013964470806685517
0.75 0.5625 0.00013581247062046436
0.8125 0.5625 0.0001298969610457271
0.875 0.5625 0.00012226231601267205
0.9375 0.5625 0.0001132161058766432
1.0 0.5625 0.00010301664252798591
1.0625 0.5625 9.188037648221633e-05
1.125 0.5625 7.998887850965189e-05
1.1875 0.5625 6.749516029636076e-05
1.25 0.5625 5.452926713368202e-05
1.3125 0.5625 4.1203181993349636e-05
1.375 0.5625 2.761513603712737e-05
1.4375 0.5625 1.3853445252856479e-05
1.5 0.5625 0.0
0.625 0.625 0.0001393086098304036
0.6875 0.625 0.0001379743239884118
0.75 0.625 0.00013412104000747312
0.8125 0.625 0.00012819841397293408
0.875 0.625 0.00012058356819233373
0.9375 0.625 0.00011159003862191841
1.0 0.625 0.00010147740156157161
1.0625 0.625 9.046048202565175e-05
1.125 0.625 7.871760907232023e-05
1.1875 0.625 6.639776184360214e-05
1.25 0.625 5.362665652678028e-05
1.3125 0.625 4.051191751430215e-05
1.375 0.625 2.714750707987184e-05
1.4375 0.625 1.36175899722189e-05
1.5 0.625 0.0
0.625 0.6875 0.0001326969190614232
0.6875 0.6875 0.00013139106075316356
0.75 0.6875 0.000127636864458337
0.8125 0.6875 0.00012189993934292494
0.875 0.6875 0.00011456144593604788
0.9375 0.6875 0.00010593125911051085
