iteration,interface_residual
1,443538179.03212589
2,0.26513351226115611
3,0.035109700291473166
4,0.0059585818417845892
5,0.00099634932479758347
6,0.00017108214398798793
7,2.9511401677406271e-05
8,5.148636699747097e-06
9,9.0631565915479237e-07
