x,y,ux,uy
0.007102272727272727,0.011363636363636364,0,0
0.007102272727272727,0.034090909090909088,0,0
0.007102272727272727,0.056818181818181816,0,0
0.007102272727272727,0.079545454545454544,0,0
0.007102272727272727,0.10227272727272728,0,0
0.007102272727272727,0.125,8.8509034370039232e-11,-4.1870686863249913e-10
0.007102272727272727,0.14772727272727273,2.0749342543231776e-10,-4.2048094606006882e-10
0.007102272727272727,0.17045454545454544,3.2647781649459608e-10,-4.2225502348763851e-10
0.007102272727272727,0.19318181818181818,4.4546220755687455e-10,-4.2402910091520825e-10
0.007102272727272727,0.21590909090909091,5.6444659861915308e-10,-4.2580317834277794e-10
0.007102272727272727,0.23863636363636365,6.834309896814315e-10,-4.2757725577034768e-10
0.007102272727272727,0.26136363636363635,3.2846903461798474e-09,-6.5209126690148528e-09
0.007102272727272727,0.28409090909090912,5.128152064000755e-09,-6.5447704400737876e-09
0.007102272727272727,0.30681818181818182,6.9716137818216576e-09,-6.5686282111327225e-09
0.007102272727272727,0.32954545454545453,8.8150754996425595e-09,-6.5924859821916565e-09
0.007102272727272727,0.35227272727272729,1.0658537217463468e-08,-6.6163437532505914e-09
0.007102272727272727,0.375,1.593783611866439e-08,7.2371093296699245e-09
0.007102272727272727,0.39772727272727271,1.3966947805934705e-08,7.3406839647999696e-09
0.007102272727272727,0.42045454545454547,1.1996059493205015e-08,7.4442585999300173e-09
0.007102272727272727,0.44318181818181818,1.0025171180475333e-08,7.5478332350600624e-09
0.007102272727272727,0.46590909090909088,8.0542828677456501e-09,7.6514078701901076e-09
0.007102272727272727,0.48863636363636365,6.083394555015961e-09,7.7549825053201527e-09
0.007102272727272727,0.51136363636363635,2.0236358755870108e-08,-1.3310260818631666e-09
0.007102272727272727,0.53409090909090906,2.3774227891849951e-08,-1.1760603260831203e-09
0.007102272727272727,0.55681818181818177,2.7312097027829798e-08,-1.0210945703030739e-09
0.007102272727272727,0.57954545454545459,3.0849966163809651e-08,-8.6612881452302655e-10
0.007102272727272727,0.60227272727272729,3.4387835299789491e-08,-7.1116305874297998e-10
0.007102272727272727,0.625,5.4053452895904559e-09,2.6541464380011047e-09
0.007102272727272727,0.64772727272727271,5.0177379643527738e-09,2.1808172354243537e-09
0.007102272727272727,0.67045454545454541,4.63013063911509e-09,1.7074880328476031e-09
0.007102272727272727,0.69318181818181823,4.2425233138774054e-09,1.2341588302708503e-09
0.007102272727272727,0.71590909090909094,3.8549159886397233e-09,7.6082962769409978e-10
0.007102272727272727,0.73863636363636365,3.4673086634020395e-09,2.8750042511734924e-10
0.007102272727272727,0.76136363636363635,4.3940314765390521e-08,7.7997084852452718e-09
0.007102272727272727,0.78409090909090906,4.6020288414912641e-08,6.4085417233084119e-09
0.007102272727272727,0.80681818181818177,4.8100262064434747e-08,5.0173749613715529e-09
0.007102272727272727,0.82954545454545459,5.0180235713956867e-08,3.6262081994346864e-09
0.007102272727272727,0.85227272727272729,5.2260209363478987e-08,2.235041437497827e-09
0.007102272727272727,0.875,2.6430021075137641e-09,1.0984954555866415e-10
0.007102272727272727,0.89772727272727271,2.5863020109017829e-09,-4.53748443215604e-11
0.007102272727272727,0.92045454545454541,2.5296019142898021e-09,-2.0059923420178494e-10
0.007102272727272727,0.94318181818181823,2.472901817677821e-09,-3.5582362408201024e-10
0.007102272727272727,0.96590909090909094,2.4162017210658402e-09,-5.1104801396223487e-10
0.007102272727272727,0.98863636363636365,2.359501624453859e-09,-6.6627240384245935e-10
0.02130681818181818,0.011363636363636364,0,0
0.02130681818181818,0.034090909090909088,0,0
0.02130681818181818,0.056818181818181816,0,0
0.02130681818181818,0.079545454545454544,0,0
0.02130681818181818,0.10227272727272728,0,0
0.02130681818181818,0.125,2.655271031101177e-10,-1.2561206058974973e-09
0.02130681818181818,0.14772727272727273,6.2248027629695322e-10,-1.2614428381802063e-09
0.02130681818181818,0.17045454545454544,9.7943344948378828e-10,-1.2667650704629156e-09
0.02130681818181818,0.19318181818181818,1.3363866226706236e-09,-1.2720873027456247e-09
0.02130681818181818,0.21590909090909091,1.693339795857459e-09,-1.2774095350283338e-09
0.02130681818181818,0.23863636363636365,2.0502929690442947e-09,-1.282731767311043e-09
0.02130681818181818,0.26136363636363635,4.6444277460180617e-09,-4.7930324684553622e-09
0.02130681818181818,0.28409090909090912,5.986562334088575e-09,-4.8021582561817115e-09
0.02130681818181818,0.30681818181818182,7.3286969221590842e-09,-4.8112840439080617e-09
0.02130681818181818,0.32954545454545453,8.670831510229595e-09,-4.8204098316344102e-09
0.02130681818181818,0.35227272727272729,1.0012966098300108e-08,-4.8295356193607596e-09
0.02130681818181818,0.375,1.6354933367211757e-08,6.1687596883534508e-09
0.02130681818181818,0.39772727272727271,1.5077375347237418e-08,6.2826482125405472e-09
0.02130681818181818,0.42045454545454547,1.379981732726308e-08,6.3965367367276436e-09
0.02130681818181818,0.44318181818181818,1.2522259307288744e-08,6.5104252609147391e-09
0.02130681818181818,0.46590909090909088,1.1244701287314409e-08,6.6243137851018363e-09
0.02130681818181818,0.48863636363636365,9.9671432673400707e-09,6.7382023092889319e-09
0.02130681818181818,0.51136363636363635,1.8125836587255569e-08,-9.2187277337946208e-10
0.02130681818181818,0.53409090909090906,2.1171937760915679e-08,-8.3533533464644712e-10
0.02130681818181818,0.55681818181818177,2.4218038934575802e-08,-7.4879789591343236e-10
0.02130681818181818,0.57954545454545459,2.7264140108235931e-08,-6.6226045718041708e-10
0.02130681818181818,0.60227272727272729,3.0310241281896044e-08,-5.7572301844740222e-10
0.02130681818181818,0.625,1.0234181404758673e-08,3.4195572811898315e-09
0.02130681818181818,0.64772727272727271,1.0158969331593385e-08,2.8255482248802117e-09
0.02130681818181818,0.67045454545454541,1.0083757258428099e-08,2.2315391685705928e-09
0.02130681818181818,0.69318181818181823,1.0008545185262812e-08,1.6375301122609701e-09
0.02130681818181818,0.71590909090909094,9.9333331120975254e-09,1.0435210559513509e-09
0.02130681818181818,0.73863636363636365,9.8581210389322384e-09,4.4951199964173158e-10
0.02130681818181818,0.76136363636363635,3.864630093823504e-08,6.8599845713602989e-09
0.02130681818181818,0.78409090909090906,4.0475675352874968e-08,5.6364282626688443e-09
0.02130681818181818,0.80681818181818177,4.2305049767514897e-08,4.4128719539773905e-09
0.02130681818181818,0.82954545454545459,4.4134424182154838e-08,3.1893156452859293e-09
0.02130681818181818,0.85227272727272729,4.5963798596794767e-08,1.9657593365944743e-09
0.02130681818181818,0.875,7.9290063225412918e-09,3.2954863667599245e-10
0.02130681818181818,0.89772727272727271,7.7589060327053483e-09,-1.3612453296468119e-10
0.02130681818181818,0.92045454545454541,7.5888057428694064e-09,-6.0179770260535487e-10
0.02130681818181818,0.94318181818181823,7.4187054530334629e-09,-1.0674708722460307e-09
0.02130681818181818,0.96590909090909094,7.2486051631975202e-09,-1.5331440418867042e-09
0.02130681818181818,0.98863636363636365,7.0785048733615775e-09,-1.9988172115273779e-09
0.03551136363636364,0.011363636363636364,0,0
0.03551136363636364,0.034090909090909088,0,0
0.03551136363636364,0.056818181818181816,0,0
0.03551136363636364,0.079545454545454544,0,0
0.03551136363636364,0.10227272727272728,0,0
0.03551136363636364,0.125,4.4254517185019621e-10,-2.0935343431624957e-09
0.03551136363636364,0.14772727272727273,1.0374671271615888e-09,-2.1024047303003442e-09
