iteration,interface_residual
1,433836459.10117495
2,0.24123543042436227
3,0.03793841412505744
4,0.0070428289514032003
5,0.0013655957508431373
6,0.0002698816366283178
7,5.3996591643486959e-05
8,1.0915712936815228e-05
9,2.2298300540169426e-06
10,4.6062684148657849e-07
