x,y,ux,uy,tx,ty
0.625,0.25568181818181818,-3.7681296031421433e-09,8.6878028746865069e-08,9.5641051050413647e-06,-9.1927361408174996e-05
0.625,0.26704545454545453,-4.930411646119153e-09,8.4337070379067386e-08,9.4932756095640919e-06,-8.8324690559524999e-05
0.625,0.27840909090909088,-6.0926936890961617e-09,8.1796112011269703e-08,9.4224461140868192e-06,-8.4722019710875001e-05
0.625,0.28977272727272729,-7.2549757320731771e-09,7.925515364347202e-08,9.3516166186095447e-06,-8.111934886222499e-05
0.625,0.30113636363636365,-8.4172577750501859e-09,7.6714195275674338e-08,9.2807871231322719e-06,-7.7516678013574993e-05
0.625,0.3125,-9.5795398180271964e-09,7.4173236907876668e-08,9.2099576276549992e-06,-7.3914007164924996e-05
0.625,0.32386363636363635,-1.0741821861004205e-08,7.1632278540078985e-08,9.1391281321777281e-06,-7.0311336316274998e-05
0.625,0.33522727272727271,-1.1904103903981214e-08,6.9091320172281303e-08,9.0682986367004554e-06,-6.6708665467625001e-05
0.625,0.34659090909090906,-1.3066385946958223e-08,6.6550361804483633e-08,8.9974691412231826e-06,-6.3105994618975004e-05
0.625,0.35795454545454547,-1.4228667989935238e-08,6.4009403436685937e-08,8.9266396457459082e-06,-5.9503323770324993e-05
0.625,0.36931818181818182,-1.5390950032912245e-08,6.1468445068888254e-08,8.8558101502686371e-06,-5.5900652921674995e-05
0.625,0.38068181818181818,-1.6199564819940121e-08,5.7790150028069214e-08,9.4188844203081806e-06,-5.1896663336802268e-05
0.625,0.39204545454545459,-1.6654512351018863e-08,5.2974518314228777e-08,1.0615862455864549e-05,-4.7491355015706797e-05
0.625,0.40340909090909094,-1.7109459882097605e-08,4.815888660038836e-08,1.1812840491420912e-05,-4.3086046694611353e-05
0.625,0.41477272727272729,-1.7564407413176344e-08,4.3343254886547949e-08,1.3009818526977274e-05,-3.8680738373515896e-05
0.625,0.42613636363636365,-1.8019354944255086e-08,3.8527623172707538e-08,1.4206796562533638e-05,-3.4275430052420453e-05
0.625,0.4375,-1.8474302475333828e-08,3.3711991458867127e-08,1.540377459809e-05,-2.9870121731324999e-05
0.625,0.44886363636363635,-1.8929250006412566e-08,2.889635974502671e-08,1.6600752633646361e-05,-2.5464813410229548e-05
0.625,0.46022727272727271,-1.9384197537491305e-08,2.4080728031186299e-08,1.7797730669202726e-05,-2.1059505089134101e-05
0.625,0.47159090909090906,-1.9839145068570047e-08,1.9265096317345882e-08,1.8994708704759088e-05,-1.6654196768038651e-05
0.625,0.48295454545454541,-2.0294092599648788e-08,1.4449464603505471e-08,2.0191686740315449e-05,-1.22488884469432e-05
0.625,0.49431818181818182,-2.074904013072753e-08,9.6338328896650335e-09,2.1388664775871821e-05,-7.8435801258477228e-06
0.625,0.50568181818181812,-2.0839147464248898e-08,4.5857671482319013e-09,2.1607905635276595e-05,-3.2170233792636611e-06
0.625,0.51704545454545459,-2.0564414600212888e-08,-6.9473262079405474e-10,2.0849409318529771e-05,1.6307817928091093e-06
0.625,0.52840909090909083,-2.0289681736176881e-08,-5.9752323898199066e-09,2.009091300178296e-05,6.4785869648817857e-06
0.625,0.53977272727272729,-2.0014948872140871e-08,-1.1255732158845861e-08,1.9332416685036136e-05,1.1326392136954555e-05
0.625,0.55113636363636365,-1.9740216008104864e-08,-1.6536231927871767e-08,1.8573920368289319e-05,1.6174197309027282e-05
0.625,0.5625,-1.9465483144068857e-08,-2.1816731696897671e-08,1.7815424051542502e-05,2.1022002481100005e-05
0.625,0.57386363636363635,-1.919075028003285e-08,-2.7097231465923574e-08,1.7056927734795684e-05,2.5869807653172727e-05
0.625,0.58522727272727271,-1.8916017415996844e-08,-3.237773123494948e-08,1.6298431418048864e-05,3.0717612825245449e-05
0.625,0.59659090909090917,-1.8641284551960833e-08,-3.7658231003975433e-08,1.5539935101302039e-05,3.5565417997318218e-05
0.625,0.60795454545454541,-1.8366551687924827e-08,-4.2938730773001286e-08,1.4781438784555229e-05,4.0413223169390893e-05
0.625,0.61931818181818188,-1.8091818823888817e-08,-4.8219230542027246e-08,1.4022942467808405e-05,4.5261028341463663e-05
0.625,0.63068181818181812,-1.7388976171521449e-08,-5.2685522494407307e-08,1.3663192617857727e-05,4.9854873165088614e-05
0.625,0.64204545454545459,-1.6258023730822694e-08,-5.6337606630141649e-08,1.3702189234703183e-05,5.4194757640265931e-05
0.625,0.65340909090909083,-1.5127071290123961e-08,-5.9989690765875925e-08,1.3741185851548636e-05,5.8534642115443152e-05
0.625,0.66477272727272729,-1.3996118849425206e-08,-6.3641774901610267e-08,1.3780182468394092e-05,6.2874526590620469e-05
0.625,0.67613636363636365,-1.2865166408726461e-08,-6.7293859037344569e-08,1.3819179085239545e-05,6.7214411065797731e-05
0.625,0.6875,-1.1734213968027717e-08,-7.0945943173078885e-08,1.3858175702085e-05,7.1554295540975007e-05
0.625,0.69886363636363635,-1.0603261527328973e-08,-7.4598027308813187e-08,1.3897172318930456e-05,7.5894180016152283e-05
0.625,0.71022727272727271,-9.4723090866302298e-09,-7.8250111444547489e-08,1.3936168935775909e-05,8.0234064491329545e-05
0.625,0.72159090909090917,-8.3413566459314745e-09,-8.1902195580281845e-08,1.3975165552621365e-05,8.4573948966506861e-05
0.625,0.73295454545454541,-7.2104042052327408e-09,-8.5554279716016107e-08,1.4014162169466818e-05,8.8913833441684083e-05
0.625,0.74431818181818188,-6.0794517645339855e-09,-8.9206363851750449e-08,1.4053158786312274e-05,9.3253717916861399e-05
