x,y,ux,uy
6.349431818181818e-01,1.136363636363636e-02,-1.228095810885916e-09,3.299734972449291e-09
6.548295454545454e-01,1.136363636363636e-02,-1.228095810885916e-09,3.299734972449291e-09
6.747159090909091e-01,1.136363636363636e-02,-1.228095810885916e-09,3.299734972449291e-09
6.946022727272727e-01,1.136363636363636e-02,-1.228095810885916e-09,3.299734972449291e-09
7.144886363636364e-01,1.136363636363636e-02,-1.228095810885916e-09,3.299734972449291e-09
7.343750000000000e-01,1.136363636363636e-02,-1.228095810885916e-09,3.299734972449291e-09
7.542613636363636e-01,1.136363636363636e-02,-1.477458895785022e-09,4.086544957148363e-09
7.741477272727273e-01,1.136363636363636e-02,-1.477458895785022e-09,4.086544957148363e-09
7.940340909090909e-01,1.136363636363636e-02,-1.477458895785022e-09,4.086544957148363e-09
8.139204545454546e-01,1.136363636363636e-02,-1.477458895785022e-09,4.086544957148363e-09
8.338068181818181e-01,1.136363636363636e-02,-1.477458895785022e-09,4.086544957148363e-09
8.536931818181819e-01,1.136363636363636e-02,-1.477458895785022e-09,4.086544957148363e-09
8.735795454545454e-01,1.136363636363636e-02,-1.464882913411828e-09,4.086280633355752e-09
8.934659090909092e-01,1.136363636363636e-02,-1.463086344501372e-09,4.086242872813950e-09
9.133522727272727e-01,1.136363636363636e-02,-1.463086344501372e-09,4.086242872813950e-09
9.332386363636364e-01,1.136363636363636e-02,-1.463086344501372e-09,4.086242872813950e-09
9.531250000000000e-01,1.136363636363636e-02,-1.463086344501372e-09,4.086242872813950e-09
9.730113636363636e-01,1.136363636363636e-02,-1.463086344501372e-09,4.086242872813950e-09
9.928977272727273e-01,1.136363636363636e-02,-1.405313041604671e-09,3.967645447159159e-09
1.012784090909091e+00,1.136363636363636e-02,-1.309024203443516e-09,3.769983071067878e-09
1.032670454545455e+00,1.136363636363636e-02,-1.309024203443516e-09,3.769983071067878e-09
1.052556818181818e+00,1.136363636363636e-02,-1.309024203443516e-09,3.769983071067878e-09
1.072443181818182e+00,1.136363636363636e-02,-1.309024203443516e-09,3.769983071067878e-09
1.092329545454545e+00,1.136363636363636e-02,-1.309024203443516e-09,3.769983071067878e-09
1.112215909090909e+00,1.136363636363636e-02,-1.309024203443516e-09,3.769983071067878e-09
1.132102272727273e+00,1.136363636363636e-02,-1.098115127078369e-09,3.269621841204598e-09
1.151988636363636e+00,1.136363636363636e-02,-1.098115127078369e-09,3.269621841204598e-09
1.171875000000000e+00,1.136363636363636e-02,-1.098115127078369e-09,3.269621841204598e-09
1.191761363636364e+00,1.136363636363636e-02,-1.098115127078369e-09,3.269621841204598e-09
1.211647727272727e+00,1.136363636363636e-02,-1.098115127078369e-09,3.269621841204598e-09
1.231534090909091e+00,1.136363636363636e-02,-1.098115127078369e-09,3.269621841204598e-09
1.251420454545455e+00,1.136363636363636e-02,-8.614794570539785e-10,2.587090508308740e-09
1.271306818181818e+00,1.136363636363636e-02,-8.614794570539785e-10,2.587090508308740e-09
1.291193181818182e+00,1.136363636363636e-02,-8.614794570539785e-10,2.587090508308740e-09
1.311079545454545e+00,1.136363636363636e-02,-8.614794570539785e-10,2.587090508308740e-09
1.330965909090909e+00,1.136363636363636e-02,-8.614794570539785e-10,2.587090508308740e-09
1.350852272727273e+00,1.136363636363636e-02,-8.614794570539785e-10,2.587090508308740e-09
1.370738636363636e+00,1.136363636363636e-02,-6.749365393465480e-10,1.985831192452939e-09
1.390625000000000e+00,1.136363636363636e-02,-5.630107887220863e-10,1.625075602939447e-09
1.410511363636364e+00,1.136363636363636e-02,-5.630107887220863e-10,1.625075602939447e-09
1.430397727272727e+00,1.136363636363636e-02,-5.630107887220863e-10,1.625075602939447e-09
1.450284090909091e+00,1.136363636363636e-02,-5.630107887220863e-10,1.625075602939447e-09
1.470170454545455e+00,1.136363636363636e-02,-5.630107887220863e-10,1.625075602939447e-09
1.490056818181818e+00,1.136363636363636e-02,-4.926344401318131e-10,1.421941152571981e-09
6.349431818181818e-01,3.409090909090909e-02,-3.684287432657747e-09,9.899204917347874e-09
6.548295454545454e-01,3.409090909090909e-02,-3.684287432657747e-09,9.899204917347874e-09
6.747159090909091e-01,3.409090909090909e-02,-3.684287432657747e-09,9.899204917347874e-09
6.946022727272727e-01,3.409090909090909e-02,-3.684287432657747e-09,9.899204917347874e-09
7.144886363636364e-01,3.409090909090909e-02,-3.684287432657747e-09,9.899204917347874e-09
7.343750000000000e-01,3.409090909090909e-02,-4.089502445618795e-09,1.117777114248386e-08
7.542613636363636e-01,3.409090909090909e-02,-4.432376687355068e-09,1.225963487144509e-08
7.741477272727273e-01,3.409090909090909e-02,-4.432376687355068e-09,1.225963487144509e-08
7.940340909090909e-01,3.409090909090909e-02,-4.432376687355068e-09,1.225963487144509e-08
8.139204545454546e-01,3.409090909090909e-02,-4.432376687355068e-09,1.225963487144509e-08
8.338068181818181e-01,3.409090909090909e-02,-4.432376687355068e-09,1.225963487144509e-08
8.536931818181819e-01,3.409090909090909e-02,-4.416207567160960e-09,1.225929502656888e-08
8.735795454545454e-01,3.409090909090909e-02,-4.391055602414571e-09,1.225876637898365e-08
8.934659090909092e-01,3.409090909090909e-02,-4.389259033504115e-09,1.225872861844185e-08
9.133522727272727e-01,3.409090909090909e-02,-4.389259033504115e-09,1.225872861844185e-08
9.332386363636364e-01,3.409090909090909e-02,-4.389259033504115e-09,1.225872861844185e-08
9.531250000000000e-01,3.409090909090909e-02,-4.389259033504115e-09,1.225872861844185e-08
9.730113636363636e-01,3.409090909090909e-02,-4.292970195342947e-09,1.206106624235053e-08
9.928977272727273e-01,3.409090909090909e-02,-4.023361448491677e-09,1.150761158929484e-08
1.012784090909091e+00,3.409090909090909e-02,-3.927072610330522e-09,1.130994921320356e-08
1.032670454545455e+00,3.409090909090909e-02,-3.927072610330522e-09,1.130994921320356e-08
1.052556818181818e+00,3.409090909090909e-02,-3.927072610330522e-09,1.130994921320356e-08
1.072443181818182e+00,3.409090909090909e-02,-3.927072610330522e-09,1.130994921320356e-08
1.092329545454545e+00,3.409090909090909e-02,-3.900708975784878e-09,1.124740405947065e-08
1.112215909090909e+00,3.409090909090909e-02,-3.531618092145871e-09,1.037177190720991e-08
1.132102272727273e+00,3.409090909090909e-02,-3.294345381235084e-09,9.808865523613729e-09
1.151988636363636e+00,3.409090909090909e-02,-3.294345381235084e-09,9.808865523613729e-09
1.171875000000000e+00,3.409090909090909e-02,-3.294345381235084e-09,9.808865523613729e-09
1.191761363636364e+00,3.409090909090909e-02,-3.294345381235084e-09,9.808865523613729e-09
1.211647727272727e+00,3.409090909090909e-02,-3.294345381235084e-09,9.808865523613729e-09
1.231534090909091e+00,3.409090909090909e-02,-2.968971334951551e-09,8.870384940881934e-09
1.251420454545455e+00,3.409090909090909e-02,-2.584438371161919e-09,7.761271524926169e-09
1.271306818181818e+00,3.409090909090909e-02,-2.584438371161919e-09,7.761271524926169e-09
1.291193181818182e+00,3.409090909090909e-02,-2.584438371161919e-09,7.761271524926169e-09
1.311079545454545e+00,3.409090909090909e-02,-2.584438371161919e-09,7.761271524926169e-09
1.330965909090909e+00,3.409090909090909e-02,-2.584438371161919e-09,7.761271524926169e-09
1.350852272727273e+00,3.409090909090909e-02,-2.323278286371514e-09,6.919508482728040e-09
1.370738636363636e+00,3.409090909090909e-02,-1.800958116790709e-09,5.235982398331802e-09
1.390625000000000e+00,3.409090909090909e-02,-1.689032366166248e-09,4.875226808818310e-09
1.410511363636364e+00,3.409090909090909e-02,-1.689032366166248e-09,4.875226808818310e-09
1.430397727272727e+00,3.409090909090909e-02,-1.689032366166248e-09,4.875226808818310e-09
1.450284090909091e+00,3.409090909090909e-02,-1.689032366166248e-09,4.875226808818310e-09
1.470170454545455e+00,3.409090909090909e-02,-1.477903320395461e-09,4.265823457716005e-09
1.490056818181818e+00,3.409090909090909e-02,-4.926344401318131e-10,1.421941152571981e-09
6.349431818181818e-01,5.681818181818182e-02,-6.140479054429578e-09,1.649867486224646e-08
6.548295454545454e-01,5.681818181818182e-02,-6.140479054429578e-09,1.649867486224646e-08
6.747159090909091e-01,5.681818181818182e-02,-6.140479054429578e-09,1.649867486224646e-08
6.946022727272727e-01,5.681818181818182e-02,-6.171649440041964e-09,1.659702611033383e-08
