x,y,ux,uy
6.349431818181818e-01,1.136363636363636e-02,1.394805554509989e-03,-1.394586242236476e-03
6.548295454545454e-01,1.136363636363636e-02,1.047362087896466e-03,-1.047142281787461e-03
6.747159090909091e-01,1.136363636363636e-02,6.999186212829421e-04,-6.996983213384459e-04
6.946022727272727e-01,1.136363636363636e-02,3.524751546694188e-04,-3.522543608894311e-04
7.144886363636364e-01,1.136363636363636e-02,5.031688055895477e-06,-4.810400440415993e-06
7.343750000000000e-01,1.136363636363636e-02,-3.424117785576279e-04,3.426335600085991e-04
7.542613636363636e-01,1.136363636363636e-02,-5.987002794853687e-04,5.989224488444595e-04
7.741477272727273e-01,1.136363636363636e-02,-5.207539062319080e-04,5.209760750987542e-04
7.940340909090909e-01,1.136363636363636e-02,-4.428075329784473e-04,4.430297013530488e-04
8.139204545454546e-01,1.136363636363636e-02,-3.648611597249865e-04,3.650833276073435e-04
8.338068181818181e-01,1.136363636363636e-02,-2.869147864715262e-04,2.871369538616386e-04
8.536931818181819e-01,1.136363636363636e-02,-2.089684132180650e-04,2.091905801159327e-04
8.735795454545454e-01,1.136363636363636e-02,-1.310220399646047e-04,1.312442063702278e-04
8.934659090909091e-01,1.136363636363636e-02,-1.445771356641436e-04,1.447974359517886e-04
9.133522727272727e-01,1.136363636363636e-02,-1.651708058985289e-04,1.653890965585240e-04
9.332386363636364e-01,1.136363636363636e-02,-1.857644761329142e-04,1.859807571652593e-04
9.531250000000000e-01,1.136363636363636e-02,-2.063581463672995e-04,2.065724177719947e-04
9.730113636363636e-01,1.136363636363636e-02,-2.269518166016848e-04,2.271640783787301e-04
9.928977272727273e-01,1.136363636363636e-02,-2.475454868360701e-04,2.477557389854654e-04
1.012784090909091e+00,1.136363636363636e-02,-2.729161260957654e-04,2.731230770304644e-04
1.032670454545455e+00,1.136363636363636e-02,-3.009406370361891e-04,3.011435692078326e-04
1.052556818181818e+00,1.136363636363636e-02,-3.289651479766123e-04,3.291640613852004e-04
1.072443181818182e+00,1.136363636363636e-02,-3.569896589170358e-04,3.571845535625684e-04
1.092329545454545e+00,1.136363636363636e-02,-3.850141698574591e-04,3.852050457399363e-04
1.112215909090909e+00,1.136363636363636e-02,-4.130386807978828e-04,4.132255379173044e-04
