x,y,ux,uy,tx,ty
6.250000000000000e-01,2.556818181818182e-01,3.091928294448203e-06,3.248495110546482e-06,1.768286807473075e-02,-1.395032152542923e-02
6.250000000000000e-01,2.670454545454545e-01,3.091928294448203e-06,3.248495110546482e-06,1.768286807473075e-02,-1.395032152542923e-02
6.250000000000000e-01,2.784090909090909e-01,3.091928294448203e-06,3.248495110546482e-06,1.768286807473075e-02,-1.395032152542923e-02
6.250000000000000e-01,2.897727272727273e-01,2.319835482485371e-06,2.173524259848434e-06,1.692116380791559e-02,-1.125577547033422e-02
6.250000000000000e-01,3.011363636363636e-01,2.319835482485371e-06,2.173524259848434e-06,1.692116380791559e-02,-1.125577547033422e-02
6.250000000000000e-01,3.125000000000000e-01,2.319835482485371e-06,2.173524259848434e-06,1.692116380791559e-02,-1.125577547033422e-02
6.250000000000000e-01,3.238636363636364e-01,2.319835482485371e-06,2.173524259848434e-06,1.692116380791559e-02,-1.125577547033422e-02
6.250000000000000e-01,3.352272727272727e-01,2.319835482485371e-06,2.173524259848434e-06,1.692116380791559e-02,-1.125577547033422e-02
6.250000000000000e-01,3.465909090909091e-01,1.230613558330327e-06,8.469604886169625e-07,1.492351521669385e-02,-8.485642253113896e-03
6.250000000000000e-01,3.579545454545455e-01,1.230613558330327e-06,8.469604886169625e-07,1.492351521669385e-02,-8.485642253113896e-03
6.250000000000000e-01,3.693181818181818e-01,1.230613558330327e-06,8.469604886169625e-07,1.492351521669385e-02,-8.485642253113896e-03
6.250000000000000e-01,3.806818181818182e-01,1.230613558330327e-06,8.469604886169625e-07,1.492351521669385e-02,-8.485642253113896e-03
6.250000000000000e-01,3.920454545454546e-01,1.230613558330327e-06,8.469604886169625e-07,1.492351521669385e-02,-8.485642253113896e-03
6.250000000000000e-01,4.034090909090909e-01,1.230613558330327e-06,8.469604886169625e-07,1.492351521669385e-02,-8.485642253113896e-03
6.250000000000000e-01,4.147727272727273e-01,-2.702988120903628e-08,-5.845601892006970e-07,1.176151416794844e-02,-5.579355496856125e-03
6.250000000000000e-01,4.261363636363636e-01,-2.702988120903628e-08,-5.845601892006970e-07,1.176151416794844e-02,-5.579355496856125e-03
6.250000000000000e-01,4.375000000000000e-01,-2.702988120903628e-08,-5.845601892006970e-07,1.176151416794844e-02,-5.579355496856125e-03
6.250000000000000e-01,4.488636363636364e-01,-2.702988120903628e-08,-5.845601892006970e-07,1.176151416794844e-02,-5.579355496856125e-03
6.250000000000000e-01,4.602272727272727e-01,-2.702988120903628e-08,-5.845601892006970e-07,1.176151416794844e-02,-5.579355496856125e-03
6.250000000000000e-01,4.715909090909091e-01,-1.312033510425821e-06,-1.979199616103959e-06,7.541185327121506e-03,-2.517097488766391e-03
6.250000000000000e-01,4.829545454545454e-01,-1.312033510425821e-06,-1.979199616103959e-06,7.541185327121506e-03,-2.517097488766391e-03
6.250000000000000e-01,4.943181818181818e-01,-1.312033510425821e-06,-1.979199616103959e-06,7.541185327121506e-03,-2.517097488766391e-03
6.250000000000000e-01,5.056818181818181e-01,-1.312033510425821e-06,-1.979199616103959e-06,7.541185327121506e-03,-2.517097488766391e-03
6.250000000000000e-01,5.170454545454546e-01,-1.312033510425821e-06,-1.979199616103959e-06,7.541185327121506e-03,-2.517097488766391e-03
6.250000000000000e-01,5.284090909090908e-01,-1.312033510425821e-06,-1.979199616103959e-06,7.541185327121506e-03,-2.517097488766391e-03
6.250000000000000e-01,5.397727272727273e-01,-2.488553233394589e-06,-3.198793074284164e-06,2.442084456672323e-03,6.646805427037977e-04
6.250000000000000e-01,5.511363636363636e-01,-2.488553233394589e-06,-3.198793074284164e-06,2.442084456672323e-03,6.646805427037977e-04
6.250000000000000e-01,5.625000000000000e-01,-2.488553233394589e-06,-3.198793074284164e-06,2.442084456672323e-03,6.646805427037977e-04
6.250000000000000e-01,5.738636363636364e-01,-2.488553233394589e-06,-3.198793074284164e-06,2.442084456672323e-03,6.646805427037977e-04
6.250000000000000e-01,5.852272727272727e-01,-2.488553233394589e-06,-3.198793074284164e-06,2.442084456672323e-03,6.646805427037977e-04
6.250000000000000e-01,5.965909090909092e-01,-3.426915409812564e-06,-4.111236035703981e-06,-3.251574604065161e-03,3.865020247159827e-03
6.250000000000000e-01,6.079545454545454e-01,-3.426915409812564e-06,-4.111236035703981e-06,-3.251574604065161e-03,3.865020247159827e-03
6.250000000000000e-01,6.193181818181819e-01,-3.426915409812564e-06,-4.111236035703981e-06,-3.251574604065161e-03,3.865020247159827e-03
6.250000000000000e-01,6.306818181818181e-01,-3.426915409812564e-06,-4.111236035703981e-06,-3.251574604065161e-03,3.865020247159827e-03
6.250000000000000e-01,6.420454545454546e-01,-3.426915409812564e-06,-4.111236035703981e-06,-3.251574604065161e-03,3.865020247159827e-03
6.250000000000000e-01,6.534090909090908e-01,-3.426915409812564e-06,-4.111236035703981e-06,-3.251574604065161e-03,3.865020247159827e-03
6.250000000000000e-01,6.647727272727273e-01,-4.007607545596320e-06,-4.596447866587141e-06,-9.126903897586101e-03,6.906050076647428e-03
