x,y,ux,uy,tx,ty
6.250000000000000e-01,2.556818181818182e-01,2.444722293282303e-06,3.258912532477223e-06,7.198519586098488e-03,4.078171090325034e-03
6.250000000000000e-01,2.670454545454545e-01,2.444722293282303e-06,3.258912532477223e-06,7.198519586098488e-03,4.078171090325034e-03
6.250000000000000e-01,2.784090909090909e-01,2.444722293282303e-06,3.258912532477223e-06,7.198519586098488e-03,4.078171090325034e-03
6.250000000000000e-01,2.897727272727273e-01,2.444722293282303e-06,3.258912532477223e-06,7.198519586098488e-03,4.078171090325034e-03
6.250000000000000e-01,3.011363636363636e-01,2.444722293282303e-06,3.258912532477223e-06,7.198519586098488e-03,4.078171090325034e-03
6.250000000000000e-01,3.125000000000000e-01,2.444722293282303e-06,3.258912532477223e-06,7.198519586098488e-03,4.078171090325034e-03
6.250000000000000e-01,3.238636363636364e-01,9.781239118382414e-07,6.050713718490438e-07,-1.217425514558675e-02,3.448672303122628e-03
6.250000000000000e-01,3.352272727272727e-01,9.781239118382414e-07,6.050713718490438e-07,-1.217425514558675e-02,3.448672303122628e-03
6.250000000000000e-01,3.465909090909091e-01,9.781239118382414e-07,6.050713718490438e-07,-1.217425514558675e-02,3.448672303122628e-03
6.250000000000000e-01,3.579545454545455e-01,9.781239118382414e-07,6.050713718490438e-07,-1.217425514558675e-02,3.448672303122628e-03
6.250000000000000e-01,3.693181818181818e-01,9.781239118382414e-07,6.050713718490438e-07,-1.217425514558675e-02,3.448672303122628e-03
6.250000000000000e-01,3.806818181818182e-01,9.781239118382414e-07,6.050713718490438e-07,-1.217425514558675e-02,3.448672303122628e-03
6.250000000000000e-01,3.920454545454546e-01,9.781239118382414e-07,6.050713718490438e-07,-1.217425514558675e-02,3.448672303122628e-03
6.250000000000000e-01,4.034090909090909e-01,9.781239118382414e-07,6.050713718490438e-07,-1.217425514558675e-02,3.448672303122628e-03
6.250000000000000e-01,4.147727272727273e-01,9.781239118382414e-07,6.050713718490438e-07,-1.217425514558675e-02,3.448672303122628e-03
6.250000000000000e-01,4.261363636363636e-01,9.781239118382414e-07,6.050713718490438e-07,-1.217425514558675e-02,3.448672303122628e-03
6.250000000000000e-01,4.375000000000000e-01,9.781239118382414e-07,6.050713718490438e-07,-1.217425514558675e-02,3.448672303122628e-03
6.250000000000000e-01,4.488636363636364e-01,-1.209007320884633e-06,-2.352267562776223e-06,-2.256686453690421e-02,2.030117075013805e-03
6.250000000000000e-01,4.602272727272727e-01,-1.209007320884633e-06,-2.352267562776223e-06,-2.256686453690421e-02,2.030117075013805e-03
6.250000000000000e-01,4.715909090909091e-01,-1.209007320884633e-06,-2.352267562776223e-06,-2.256686453690421e-02,2.030117075013805e-03
6.250000000000000e-01,4.829545454545454e-01,-1.209007320884633e-06,-2.352267562776223e-06,-2.256686453690421e-02,2.030117075013805e-03
6.250000000000000e-01,4.943181818181818e-01,-1.209007320884633e-06,-2.352267562776223e-06,-2.256686453690421e-02,2.030117075013805e-03
6.250000000000000e-01,5.056818181818181e-01,-1.209007320884633e-06,-2.352267562776223e-06,-2.256686453690421e-02,2.030117075013805e-03
6.250000000000000e-01,5.170454545454546e-01,-1.209007320884633e-06,-2.352267562776223e-06,-2.256686453690421e-02,2.030117075013805e-03
6.250000000000000e-01,5.284090909090908e-01,-1.209007320884633e-06,-2.352267562776223e-06,-2.256686453690421e-02,2.030117075013805e-03
6.250000000000000e-01,5.397727272727273e-01,-1.209007320884633e-06,-2.352267562776223e-06,-2.256686453690421e-02,2.030117075013805e-03
6.250000000000000e-01,5.511363636363636e-01,-1.209007320884633e-06,-2.352267562776223e-06,-2.256686453690421e-02,2.030117075013805e-03
6.250000000000000e-01,5.625000000000000e-01,-1.209007320884633e-06,-2.352267562776223e-06,-2.256686453690421e-02,2.030117075013805e-03
6.250000000000000e-01,5.738636363636364e-01,-3.017614754466374e-06,-4.493254945731567e-06,-2.331057125998317e-02,3.008251025071093e-04
6.250000000000000e-01,5.852272727272727e-01,-3.017614754466374e-06,-4.493254945731567e-06,-2.331057125998317e-02,3.008251025071093e-04
