x,y,ux,uy
6.349431818181818e-01,1.136363636363636e-02,3.512573757485104e-07,4.145438208925361e-07
6.349431818181818e-01,3.409090909090909e-02,9.865662615566880e-07,1.546009495190946e-06
6.349431818181818e-01,5.681818181818182e-02,1.621875147364866e-06,2.677475169489356e-06
6.349431818181818e-01,7.954545454545454e-02,2.145695150288059e-06,3.259517913038681e-06
6.349431818181818e-01,1.022727272727273e-01,2.601826276795610e-06,3.575366727275442e-06
6.349431818181818e-01,1.250000000000000e-01,3.057957403303160e-06,3.891215541512203e-06
6.349431818181818e-01,1.477272727272727e-01,3.205743005708911e-06,3.931609115995026e-06
6.349431818181818e-01,1.704545454545454e-01,3.344594209165219e-06,3.907623357862763e-06
6.349431818181818e-01,1.931818181818182e-01,3.423722521981978e-06,3.858282178772613e-06
6.349431818181818e-01,2.159090909090909e-01,3.318877610648989e-06,3.638096336247926e-06
6.349431818181818e-01,2.386363636363636e-01,3.212923956493440e-06,3.396038555132270e-06
6.349431818181818e-01,2.613636363636364e-01,3.016674803924160e-06,3.117672085463405e-06
6.349431818181818e-01,2.840909090909091e-01,2.735913781392221e-06,2.726773594300478e-06
6.349431818181818e-01,3.068181818181818e-01,2.455152758860282e-06,2.335875103137552e-06
6.349431818181818e-01,3.295454545454545e-01,2.080070711631366e-06,1.902510352854587e-06
6.349431818181818e-01,3.522727272727273e-01,1.683990011938622e-06,1.420123526952234e-06
6.349431818181818e-01,3.750000000000000e-01,1.287909312245880e-06,9.377367010498808e-07
6.349431818181818e-01,3.977272727272727e-01,8.181707213456462e-07,4.318244674081134e-07
6.349431818181818e-01,4.204545454545455e-01,3.608458342404224e-07,-8.872850634376362e-08
6.349431818181818e-01,4.431818181818182e-01,-1.084161741003694e-07,-6.040409720239842e-07
6.349431818181818e-01,4.659090909090909e-01,-5.827775945369617e-07,-1.109766831497410e-06
6.349431818181818e-01,4.886363636363636e-01,-1.050051641524884e-06,-1.616908441280415e-06
6.349431818181818e-01,5.113636363636364e-01,-1.517535482058334e-06,-2.100091050550346e-06
6.349431818181818e-01,5.340909090909091e-01,-1.945360835865157e-06,-2.543579580797692e-06
6.349431818181818e-01,5.568181818181818e-01,-2.373186189671982e-06,-2.987068111045039e-06
6.349431818181818e-01,5.795454545454546e-01,-2.758275569478672e-06,-3.365392931950454e-06
6.349431818181818e-01,6.022727272727273e-01,-3.099498179085208e-06,-3.697190372466751e-06
6.349431818181818e-01,6.250000000000000e-01,-3.440720788691743e-06,-4.028987812983048e-06
6.349431818181818e-01,6.477272727272727e-01,-3.674789613783680e-06,-4.233742000243009e-06
6.349431818181818e-01,6.704545454545454e-01,-3.885950390432318e-06,-4.410182666018703e-06
6.349431818181818e-01,6.931818181818182e-01,-4.067593884984379e-06,-4.559448718330245e-06
6.349431818181818e-01,7.159090909090909e-01,-4.120828755294522e-06,-4.560524348259445e-06
6.349431818181818e-01,7.386363636363636e-01,-4.164865907615702e-06,-4.546215382344826e-06
6.349431818181818e-01,7.613636363636364e-01,-4.129491090031495e-06,-4.465706033842581e-06
6.349431818181818e-01,7.840909090909091e-01,-3.980136966038360e-06,-4.240545961383961e-06
6.349431818181818e-01,8.068181818181818e-01,-3.830782842045226e-06,-4.015385888925341e-06
6.349431818181818e-01,8.295454545454546e-01,-3.540034036143528e-06,-3.672801998982317e-06
6.349431818181818e-01,8.522727272727273e-01,-3.188896315239508e-06,-3.246454375757178e-06
6.349431818181818e-01,8.750000000000000e-01,-2.837758594335487e-06,-2.820106752532038e-06
6.349431818181818e-01,8.977272727272727e-01,-2.309253612982068e-06,-2.274478160623931e-06
6.349431818181818e-01,9.204545454545454e-01,-1.784152089009908e-06,-1.721987631552410e-06
6.349431818181818e-01,9.431818181818182e-01,-1.224531043796521e-06,-1.159185268309031e-06
6.349431818181818e-01,9.659090909090909e-01,-7.136334273218214e-07,-6.796925957706907e-07
6.349431818181818e-01,9.886363636363636e-01,-2.378778091076654e-07,-2.265641985909503e-07
6.548295454545454e-01,1.136363636363636e-02,3.560577947256950e-07,3.929453899978834e-07
6.548295454545454e-01,3.409090909090909e-02,1.053772127239805e-06,1.243631462664521e-06
6.548295454545454e-01,5.681818181818182e-02,1.689081013047982e-06,2.375097136962931e-06
