x,y,ux,uy
7.102272727272727e-03,1.136363636363636e-02,1.686706427123775e-08,2.482695775725952e-08
7.102272727272727e-03,3.409090909090909e-02,1.686706427129332e-08,2.482695775731735e-08
7.102272727272727e-03,5.681818181818182e-02,1.686706427134889e-08,2.482695775737519e-08
7.102272727272727e-03,7.954545454545454e-02,1.913585743626405e-08,2.527679788488100e-08
7.102272727272727e-03,1.022727272727273e-01,1.913585743626157e-08,2.527679788487044e-08
7.102272727272727e-03,1.250000000000000e-01,1.913585743625909e-08,2.527679788485988e-08
7.102272727272727e-03,1.477272727272727e-01,1.432992985116459e-08,1.804633367084134e-08
7.102272727272727e-03,1.704545454545454e-01,1.432992985113360e-08,1.804633367080261e-08
7.102272727272727e-03,1.931818181818182e-01,7.888093640288167e-09,9.568411141759517e-09
7.102272727272727e-03,2.159090909090909e-01,6.277634587541589e-09,7.448930509458488e-09
7.102272727272727e-03,2.386363636363636e-01,6.277634587497830e-09,7.448930509407816e-09
7.102272727272727e-03,2.613636363636364e-01,-3.004563087718158e-09,-4.255907941110105e-09
7.102272727272727e-03,2.840909090909091e-01,-3.004563087765574e-09,-4.255907941163414e-09
7.102272727272727e-03,3.068181818181818e-01,-3.004563087812990e-09,-4.255907941216722e-09
7.102272727272727e-03,3.295454545454545e-01,-1.214250913203558e-08,-1.553810443495200e-08
7.102272727272727e-03,3.522727272727273e-01,-1.214250913208045e-08,-1.553810443500158e-08
7.102272727272727e-03,3.750000000000000e-01,-1.214250913212531e-08,-1.553810443505115e-08
7.102272727272727e-03,3.977272727272727e-01,-2.017894144323822e-08,-2.533948111737166e-08
7.102272727272727e-03,4.204545454545455e-01,-2.017894144327645e-08,-2.533948111741325e-08
7.102272727272727e-03,4.431818181818182e-01,-2.524958701177216e-08,-3.146848502858342e-08
7.102272727272727e-03,4.659090909090909e-01,-2.651724840391642e-08,-3.300073600639739e-08
7.102272727272727e-03,4.886363636363636e-01,-2.651724840394575e-08,-3.300073600642856e-08
7.102272727272727e-03,5.113636363636364e-01,-3.086956058020992e-08,-3.819238526058406e-08
7.102272727272727e-03,5.340909090909091e-01,-3.086956058022937e-08,-3.819238526060370e-08
7.102272727272727e-03,5.568181818181818e-01,-3.086956058024882e-08,-3.819238526062335e-08
7.102272727272727e-03,5.795454545454546e-01,-3.313487655024753e-08,-4.078124133460230e-08
