x,y,ux,uy
6.349431818181818e-01,1.136363636363636e-02,4.324681539827811e-05,-4.318494643616747e-05
6.548295454545454e-01,1.136363636363636e-02,-2.956165881077240e-05,2.962399845779657e-05
6.747159090909091e-01,1.136363636363636e-02,-1.047092804734878e-05,1.053412242328503e-05
6.946022727272727e-01,1.136363636363636e-02,4.916876144079716e-06,-4.852851469199311e-06
7.144886363636364e-01,1.136363636363636e-02,9.149072020354977e-07,-8.501493774760597e-07
7.343750000000000e-01,1.136363636363636e-02,-7.482229312863862e-07,8.135951675341100e-07
7.542613636363636e-01,1.136363636363636e-02,-1.539738500108021e-06,1.605660381867272e-06
7.741477272727273e-01,1.136363636363636e-02,-1.474172807817753e-06,1.540525597097824e-06
7.940340909090909e-01,1.136363636363636e-02,-1.528338960259348e-06,1.595025507795090e-06
8.139204545454546e-01,1.136363636363636e-02,-1.658978075858857e-06,1.725933615473505e-06
8.338068181818181e-01,1.136363636363636e-02,-1.919035722781111e-06,1.986119927758359e-06
8.536931818181819e-01,1.136363636363636e-02,-2.167803530186322e-06,2.234940839986616e-06
8.735795454545454e-01,1.136363636363636e-02,-2.405281498074486e-06,2.472396352158270e-06
8.934659090909091e-01,1.136363636363636e-02,-2.621161322525097e-06,2.688113394176057e-06
9.133522727272727e-01,1.136363636363636e-02,-2.836736678895289e-06,2.903461201936666e-06
9.332386363636364e-01,1.136363636363636e-02,-3.054754504889004e-06,3.121154330055661e-06
9.531250000000000e-01,1.136363636363636e-02,-3.276388873709382e-06,3.342345263010591e-06
9.730113636363636e-01,1.136363636363636e-02,-3.498897936198404e-06,3.564346123457405e-06
9.928977272727273e-01,1.136363636363636e-02,-3.720997665979120e-06,3.785818913205187e-06
1.012784090909091e+00,1.136363636363636e-02,-3.942601995466730e-06,4.006699153394723e-06
1.032670454545455e+00,1.136363636363636e-02,-4.163949452055301e-06,4.227257754508461e-06
1.052556818181818e+00,1.136363636363636e-02,-4.385535451962112e-06,4.447914572224126e-06
1.072443181818182e+00,1.136363636363636e-02,-4.607306000705756e-06,4.668680378237071e-06
1.092329545454545e+00,1.136363636363636e-02,-4.829261098286227e-06,4.889555172547294e-06
1.112215909090909e+00,1.136363636363636e-02,-5.051438973222931e-06,5.110512417497428e-06
1.132102272727273e+00,1.136363636363636e-02,-5.273629817854666e-06,5.331417865965836e-06
1.151988636363636e+00,1.136363636363636e-02,-5.495813161841987e-06,5.552218664524694e-06
1.171875000000000e+00,1.136363636363636e-02,-5.717647770405939e-06,5.772551989669457e-06
1.191761363636364e+00,1.136363636363636e-02,-5.939538581929463e-06,5.992876751597030e-06
1.211647727272727e+00,1.136363636363636e-02,-6.161984206394795e-06,6.213637588475687e-06
1.231534090909091e+00,1.136363636363636e-02,-6.386572754800068e-06,6.436444200029144e-06
1.251420454545455e+00,1.136363636363636e-02,-6.612167397494503e-06,6.660192139695005e-06
1.271306818181818e+00,1.136363636363636e-02,-6.835364593048430e-06,6.881402305504041e-06
1.291193181818182e+00,1.136363636363636e-02,-7.048994278821121e-06,7.092969400992291e-06
1.311079545454545e+00,1.136363636363636e-02,-7.253056454812581e-06,7.294893426159758e-06
1.330965909090909e+00,1.136363636363636e-02,-7.470065199881419e-06,7.509623693688288e-06
1.350852272727273e+00,1.136363636363636e-02,-7.740998396646519e-06,7.778213646736320e-06
1.370738636363636e+00,1.136363636363636e-02,-8.107203004592639e-06,8.141977861700232e-06
1.390625000000000e+00,1.136363636363636e-02,-8.454357385650081e-06,8.486573111784744e-06
1.410511363636364e+00,1.136363636363636e-02,-8.415670520520497e-06,8.445262349505467e-06
1.430397727272727e+00,1.136363636363636e-02,-6.981282646260554e-06,7.008131840105105e-06
1.450284090909091e+00,1.136363636363636e-02,-1.678567634969359e-06,1.702577044408351e-06
1.470170454545455e+00,1.136363636363636e-02,5.503933815715942e-06,-5.483580663355119e-06
1.490056818181818e+00,1.136363636363636e-02,9.185740766631118e-06,-9.178956382510844e-06
6.349431818181818e-01,3.409090909090909e-02,2.118369816478181e-07,-4.229666975550934e-08
6.548295454545454e-01,3.409090909090909e-02,1.680486593507298e-07,2.771316918417541e-09
6.747159090909091e-01,3.409090909090909e-02,1.708100568696613e-07,2.332816112150098e-09
6.946022727272727e-01,3.409090909090909e-02,1.756149631276572e-07,-2.166413109147303e-10
7.144886363636364e-01,3.409090909090909e-02,1.776528392952891e-07,-2.649223777262025e-10
7.343750000000000e-01,3.409090909090909e-02,1.780341962616092e-07,1.018383415083196e-09
7.542613636363636e-01,3.409090909090909e-02,1.779180168398224e-07,2.621989773259020e-09
7.741477272727273e-01,3.409090909090909e-02,1.776340565296222e-07,4.068444678157527e-09
7.940340909090909e-01,3.409090909090909e-02,1.772246143471342e-07,5.374527721233142e-09
8.139204545454546e-01,3.409090909090909e-02,1.767152662868192e-07,6.603280819395201e-09
8.338068181818181e-01,3.409090909090909e-02,1.758133997812776e-07,7.840541413513044e-09
8.536931818181819e-01,3.409090909090909e-02,1.746925004824812e-07,9.090059674355101e-09
8.735795454545454e-01,3.409090909090909e-02,1.733525683904301e-07,1.035183560192135e-08
8.934659090909091e-01,3.409090909090909e-02,1.716400808218934e-07,1.160215605670226e-08
9.133522727272727e-01,3.409090909090909e-02,1.697570064290280e-07,1.284582751307145e-08
9.332386363636364e-01,3.409090909090909e-02,1.676184603568073e-07,1.407911691468519e-08
9.531250000000000e-01,3.409090909090909e-02,1.651622946184784e-07,1.530509364071632e-08
9.730113636363636e-01,3.409090909090909e-02,1.625326940138545e-07,1.652726941030199e-08
9.928977272727273e-01,3.409090909090909e-02,1.595847852322572e-07,1.774282101517028e-08
1.012784090909091e+00,3.409090909090909e-02,1.563773241186460e-07,1.895207121794175e-08
1.032670454545455e+00,3.409090909090909e-02,1.529968432909278e-07,2.015710531207979e-08
1.052556818181818e+00,3.409090909090909e-02,1.492416507999187e-07,2.135284012023770e-08
1.072443181818182e+00,3.409090909090909e-02,1.452845604667098e-07,2.254369764406500e-08
1.092329545454545e+00,3.409090909090909e-02,1.411255722913010e-07,2.372967788356164e-08
1.112215909090909e+00,3.409090909090909e-02,1.365915347963011e-07,2.490669649337836e-08
1.132102272727273e+00,3.409090909090909e-02,1.318843648206877e-07,2.607961176106818e-08
1.151988636363636e+00,3.409090909090909e-02,1.269174862857595e-07,2.724638185396224e-08
1.171875000000000e+00,3.409090909090909e-02,1.216334035809277e-07,2.840542377506903e-08
1.191761363636364e+00,3.409090909090909e-02,1.161764655021600e-07,2.956008524737124e-08
1.211647727272727e+00,3.409090909090909e-02,1.104029285555310e-07,3.070641324584390e-08
1.231534090909091e+00,3.409090909090909e-02,1.043695275016915e-07,3.184675161741648e-08
1.251420454545455e+00,3.409090909090909e-02,9.816257845167519e-08,3.298340216242531e-08
1.271306818181818e+00,3.409090909090909e-02,9.157630178121603e-08,3.411536937860609e-08
1.291193181818182e+00,3.409090909090909e-02,8.478907162718760e-08,3.524151495182564e-08
1.311079545454545e+00,3.409090909090909e-02,7.780088798958982e-08,3.636183888208398e-08
1.330965909090909e+00,3.409090909090909e-02,7.046428324853765e-08,3.744657296652559e-08
1.350852272727273e+00,3.409090909090909e-02,6.295398888508135e-08,3.852776085063099e-08
1.370738636363636e+00,3.409090909090909e-02,5.517929612331431e-08,3.960749339893666e-08
1.390625000000000e+00,3.409090909090909e-02,4.691268756595279e-08,4.085420940114574e-08
1.410511363636364e+00,3.409090909090909e-02,3.841000853255833e-08,4.215976005664727e-08
1.430397727272727e+00,3.409090909090909e-02,2.953365354930432e-08,4.351405432031772e-08
1.450284090909091e+00,3.409090909090909e-02,2.212595776893788e-08,4.313383564698992e-08
1.470170454545455e+00,3.409090909090909e-02,4.211935494875665e-07,-3.659339473162978e-07
1.490056818181818e+00,3.409090909090909e-02,6.093832895560975e-06,-6.075413028170551e-06
6.349431818181818e-01,5.681818181818182e-02,2.049278870567193e-07,-4.018224646008400e-08
6.548295454545454e-01,5.681818181818182e-02,1.737307447018982e-07,-7.823192811406306e-09
6.747159090909091e-01,5.681818181818182e-02,1.693193284052026e-07,-1.309742166581768e-09
6.946022727272727e-01,5.681818181818182e-02,1.687158362371493e-07,1.326212744329881e-09
7.144886363636364e-01,5.681818181818182e-02,1.712578146618347e-07,5.612972885780812e-10
