x, y, u, qn
0.625, 0.2556818181818182, 9.134545330993152e-05, -0.007030045015981711
0.625, 0.26704545454545453, 9.9964355908911e-05, -0.0076736144518918525
0.625, 0.2784090909090909, 9.9964355908911e-05, -0.0076736144518918525
0.625, 0.2897727272727273, 9.9964355908911e-05, -0.0076736144518918525
0.625, 0.30113636363636365, 0.00010787971990273461, -0.008272259745821346
0.625, 0.3125, 0.00010787971990273461, -0.008272259745821346
0.625, 0.32386363636363635, 0.00010787971990273461, -0.008272259745821346
0.625, 0.3352272727272727, 0.00011505909461538575, -0.008825360760288895
0.625, 0.34659090909090906, 0.00011505909461538575, -0.008825360760288895
0.625, 0.35795454545454547, 0.00011505909461538575, -0.008825360760288895
0.625, 0.3693181818181818, 0.00012146718822992994, -0.009331719423544185
0.625, 0.3806818181818182, 0.00012146718822992994, -0.009331719423544185
0.625, 0.3920454545454546, 0.00012706579329628163, -0.009789625988660712
0.625, 0.40340909090909094, 0.00012706579329628163, -0.009789625988660712
0.625, 0.4147727272727273, 0.00012706579329628163, -0.009789625988660712
0.625, 0.42613636363636365, 0.0001318136802592728, -0.010196890494426104
0.625, 0.4375, 0.0001318136802592728, -0.010196890494426104
0.625, 0.44886363636363635, 0.0001318136802592728, -0.010196890494426104
0.625, 0.4602272727272727, 0.00013566646097332846, -0.010550847568416288
0.625, 0.47159090909090906, 0.00013566646097332846, -0.010550847568416288
0.625, 0.4829545454545454, 0.00013566646097332846, -0.010550847568416288
0.625, 0.4943181818181818, 0.00013857642250394156, -0.010848338397071583
0.625, 0.5056818181818181, 0.00013857642250394156, -0.010848338397071583
0.625, 0.5170454545454546, 0.00014049233008907723, -0.011085670629823463
0.625, 0.5284090909090908, 0.00014049233008907723, -0.011085670629823463
0.625, 0.5397727272727273, 0.00014049233008907723, -0.011085670629823463
0.625, 0.5511363636363636, 0.00014135919675451229, -0.011258554389254223
0.625, 0.5625, 0.00014135919675451229, -0.011258554389254223
0.625, 0.5738636363636364, 0.00014135919675451229, -0.011258554389254223
0.625, 0.5852272727272727, 0.00014111801558375022, -0.011362009840470456
0.625, 0.5965909090909092, 0.00014111801558375022, -0.011362009840470456
0.625, 0.6079545454545454, 0.00014111801558375022, -0.011362009840470456
0.625, 0.6193181818181819, 0.00013970544886559007, -0.011390238347437284
0.625, 0.6306818181818181, 0.00013970544886559007, -0.011390238347437284
0.625, 0.6420454545454546, 0.00013705346606662607, -0.011336444333759702
0.625, 0.6534090909090908, 0.00013705346606662607, -0.011336444333759702
0.625, 0.6647727272727273, 0.00013705346606662607, -0.011336444333759702
0.625, 0.6761363636363636, 0.0001330889194949742, -0.011192587303758723
0.625, 0.6875, 0.0001330889194949742, -0.011192587303758723
0.625, 0.6988636363636364, 0.0001330889194949742, -0.011192587303758723
0.625, 0.7102272727272727, 0.00012773304215654403, -0.010949030774677626
0.625, 0.7215909090909092, 0.00012773304215654403, -0.010949030774677626
0.625, 0.7329545454545454, 0.00012773304215654403, -0.010949030774677626
0.625, 0.7443181818181819, 0.0001209008458621179, -0.010594032662377632
