*Step  = 0
*Time  = 0
*Data  = ux
12,0
18,0
24,0
30,0
36,0
42,0
48,0
*Step  = 1
*Time  = 1
*Data  = ux
12,-3.76814190952e-09
18,-3.76814190952e-09
24,-1.57952348433e-08
30,-2.07940964675e-08
36,-1.77403737441e-08
42,-6.07946526677e-09
48,-6.07946526677e-09
