*Step  = 0
*Time  = 0
*Data  = uy
12,0
18,0
24,0
30,0
36,0
42,0
48,0
*Step  = 1
*Time  = 1
*Data  = uy
12,8.68779969636e-08
18,8.68779969636e-08
24,5.9629271738e-08
30,7.10979772102e-09
36,-5.04523559046e-08
42,-8.92063220412e-08
48,-8.92063220412e-08
